ID	log2fc	sterr	pval	padj	method
d556e58a61be40656918b959a7fedb0d	-0.078	0.531	0.883	NA	DESeq2
f0bc0887a21a17b28e8daa7e759803f7	0.137	0.372	0.807	NA	DESeq2
9f4024103fda014267fc5570fb5b3444	0.033	0.523	0.949	NA	DESeq2
aed65798f59ea3e8b3c23a4aafdb398a	0.161	0.535	0.763	0.995	DESeq2
807727c0db24db0d86bf834420b34b8a	-0.010	0.551	0.986	NA	DESeq2
b53f3c5684c839ab7b734be6079a1eca	0.920	0.552	0.090	NA	DESeq2
30623b496185c5d2734aab12ab609f24	-0.173	0.547	0.275	NA	DESeq2
f3309c0c26144a4d3eb15b95bba2e4fd	-0.495	0.488	0.282	NA	DESeq2
3cbfb0c0dcd7972138daa4cee4620e2b	0.023	0.376	0.954	NA	DESeq2
dd3c07f435516bf255b13aba81247223	-0.463	0.398	0.294	NA	DESeq2
b684be806a97a9d93537326669b80c37	0	0	1	NA	DESeq2
5c200f64fcab7b74cf4b83f033f8c570	-0.287	0.539	0.593	NA	DESeq2
92029bdf9673ca396f605686df3c91a3	0.306	0.556	0.581	NA	DESeq2
496ac0f204f3a2e87a9749fc9e313a5f	0.190	0.546	0.098	0.972	DESeq2
eed4875bd752e0f6e5c2ee40061d4035	-0.204	0.372	0.711	NA	DESeq2
3edd6baef0d7f57d8d5168718b77161b	-0.172	0.504	0.733	NA	DESeq2
ad6e641762d7c464b8346bdfbbd59f6b	-0.151	0.553	0.784	NA	DESeq2
35cf7900898adde1b2dd43ee55a1d998	0.101	0.208	0.628	0.995	DESeq2
4f6780da5d88c874004d5dd5ab996106	0.426	0.377	0.301	NA	DESeq2
45f03a6963153cb5899a8b48fa50b685	-0.895	0.541	0.083	NA	DESeq2
3ac9819daa199544f7d5933cfafac9aa	-0.066	0.535	0.902	NA	DESeq2
86af3994fc6b5bb6ca12e76c61e2d0f4	0.266	0.554	0.631	NA	DESeq2
bd1dc55f015c97286c0a2a6722cf0deb	-0.135	0.435	0.755	NA	DESeq2
50235877ef1e1f29f86ff9f5116c64b3	-0.586	0.503	0.216	NA	DESeq2
441c5f27025f034d78bf322a4cbb38ad	-0.080	0.551	0.885	0.995	DESeq2
ea9d4f93bd15b8e34462635e05f267d2	0	0	1	NA	DESeq2
7d1e6eb5a37c8b8fe591d5188402a21a	-0.454	0.518	0.381	0.995	DESeq2
1c2c6e339f9bbf7ccce18237e72d1d26	0.071	0.450	0.874	NA	DESeq2
61538cd32c06a5f7e867705efc956cdd	-0.047	0.369	0.899	NA	DESeq2
1b51d74030ae9693afe211d0eb94f2ab	0.112	0.462	0.808	0.995	DESeq2
4eed24b394451dc3aa0091fb930bd763	0.004	0.510	0.994	NA	DESeq2
f0262272cfd5a59507cc6fa7062f326b	-0.143	0.369	0.707	NA	DESeq2
d5da15f31e2635130579313b4d733c7d	-0.274	0.483	0.563	NA	DESeq2
c7b464a3ec12b70a836aba7a5a00d0ad	0.878	0.355	0.013	0.394	DESeq2
67317eae38c940c81c19dfeee8a2640a	-0.295	0.367	0.421	0.995	DESeq2
d085cf284c9f7bb0c987b418bf3790d9	-0.574	0.543	0.290	NA	DESeq2
e93e69a4b3221fad1df568b0633e21e9	0.008	0.555	0.989	NA	DESeq2
684991f850f15c71841499c31f9bf317	0.506	0.555	0.364	NA	DESeq2
2de0bb5316c5eb9301d94e1a730fef29	-0.336	0.555	0.542	NA	DESeq2
aadc56f0af23e1200e9c17a5c7d14477	0.038	0.532	0.943	NA	DESeq2
5cd8e3a132aaa919d5a2bed85d67b0a1	0.065	0.533	0.903	NA	DESeq2
e6ceb9c7dcfdefce4d930288d9d165b9	-0.021	0.496	0.967	NA	DESeq2
69a1591fe2ae787243026e18bc168d96	-0.148	0.389	0.997	NA	DESeq2
b361b9941e81e3384f92e702729e19b9	-0.190	0.427	0.982	NA	DESeq2
0cc9d6799693b6d57a35a36f9d8b04a8	0.255	0.556	0.643	NA	DESeq2
ec1868ba401e82509bdcbe531d0a1449	-0.089	0.467	0.849	0.995	DESeq2
ae38a577008fc3ac3eeb8371770cd1b0	-0.209	0.416	0.616	0.995	DESeq2
2d14b64e8b1e2af2563c09a6f829ae9e	-0.086	0.307	0.780	0.995	DESeq2
1f342f35eee1d8cc1bf89bbd9b4f405a	0.137	0.556	0.805	NA	DESeq2
133d10540ef753bac157ef415b4c6033	0.470	0.554	0.395	NA	DESeq2
6d342b9336b7fe9831ba78fd1a84b399	-0.241	0.378	0.524	0.995	DESeq2
5c7a7cf3e6a05fe0dfbe959cfce8282a	-0.350	0.486	0.462	NA	DESeq2
ddc3c29393cfa6012280a13753f450bc	-0.509	0.556	0.359	0.995	DESeq2
c1c0bf6a6af826bb9ebb91eca40c50bb	0.100	0.535	0.852	NA	DESeq2
770c8f9686a4a2b0adeb38ed1d251a6b	0.380	0.554	0.492	NA	DESeq2
9166d17e8c1c76d5285ed26a3ea62418	0.130	0.556	0.815	NA	DESeq2
bde1e0a1f05c4502be099064f00018b9	0.123	0.552	0.824	NA	DESeq2
a09af546e10b832b46fe3389795b0392	-0.414	0.456	0.256	NA	DESeq2
a7968f0dc3d44ebb46cf8480f415438a	-0.178	0.373	0.729	NA	DESeq2
00087f2618e5da649e1d3b783adf4dd1	-0.157	0.554	0.781	NA	DESeq2
4275d52aa7fa3ef66ec1cd01e726219c	0.330	0.508	0.509	NA	DESeq2
8307d0bb9739747e962227d2fec9b6c1	-0.039	0.456	0.931	0.995	DESeq2
4976295d92e1d394d8006bb224948b85	-0.680	0.554	0.217	0.995	DESeq2
7eb4a5b0e3016289182dcbff13fb20af	-0.075	0.413	0.880	NA	DESeq2
ed1b2654f3ecb1bba82a236889ef04e5	-0.068	0.549	0.039	NA	DESeq2
5004760eaff47482cdfc264deed24304	-0.347	0.556	0.533	NA	DESeq2
d407d1b7c8fb9f21d4cef353ba0368ff	-0.861	0.531	0.104	0.982	DESeq2
9a2e63b35afe382c19a6dab7c8f0c768	0.452	0.555	0.413	NA	DESeq2
c7731886c8a338a5c6100510829d613c	-0.099	0.369	0.759	NA	DESeq2
472d174ec957aa5446cf89d67965c4dc	0.206	0.515	0.690	0.995	DESeq2
2457b2abc8f984072a39a53ed6de1b76	0.130	0.369	0.715	NA	DESeq2
0c0b857ebb6ce253f30799f1c959b227	0.220	0.554	0.691	NA	DESeq2
531173e5042abc231ed3d122d96d195b	0.072	0.424	0.866	0.995	DESeq2
9b43c5200017cdc6dc6e8a50e86be14e	-0.324	0.465	0.495	NA	DESeq2
ca92d3e8fe6892959ad171176cf2c8f0	0.290	0.556	0.601	NA	DESeq2
f6beddda4dbb7b9a41db7eaed371c71e	-0.188	0.369	0.628	NA	DESeq2
535cef94d1b4789938481fb2b61b9142	-0.008	0.498	0.987	0.996	DESeq2
d8e377a468c170625fd2e89d562f94ef	0	0	1	NA	DESeq2
3a4e076293ff3460e2e071ea8f5b8f8c	0.325	0.511	0.522	NA	DESeq2
f26325909c734ce6bceeb44ae0b3c90c	0.544	0.513	0.286	NA	DESeq2
1a8214fa075e963a52df20b30bfc9a43	0.053	0.466	0.910	NA	DESeq2
a6b78a7dfc20d23390d3bbc6f807a493	1.575	0.540	0.003	0.150	DESeq2
caf8d206716c723d98e9977bdd391c3b	-0.033	0.387	0.729	NA	DESeq2
f46ff277d9d1e84b178d0e0689a4c6c0	-0.419	0.371	0.506	NA	DESeq2
deaa91c3bc17834eaf58517f4ed950d3	0.722	0.459	0.108	NA	DESeq2
97e0df1ac5678a7e183d57c4a90e9a4e	-0.474	0.540	0.375	NA	DESeq2
b2d285280c09d072a7b8648517cb0050	-0.682	0.552	0.214	0.995	DESeq2
6f4ed10434868c71d72c7511884ccfc2	0.093	0.495	0.851	NA	DESeq2
1467b8c4e15c2dcb03d14d2b14548dda	-0.206	0.371	0.552	NA	DESeq2
5320722c257bb5b7e0bf3bd9c0d2cd53	-0.042	0.364	0.908	0.995	DESeq2
35fd49e7582d74c6dd81f06aa8c74daa	-0.147	0.370	0.711	NA	DESeq2
2384478f1232c3a9ff47132669d3c1b1	0.266	0.548	0.625	NA	DESeq2
5b9948e2ee7aa2a963d440330e67d00f	0.601	0.512	0.211	NA	DESeq2
c220ba00ef5be7470f45fdefda038534	-0.247	0.554	0.657	NA	DESeq2
8c7d1532784116f50a1a30692e683143	0.044	0.356	0.903	0.995	DESeq2
5d5ce7a3409ffba705c46ca21f8db5db	0.382	0.556	0.491	NA	DESeq2
14829bc7b0c418e78df2bd333dc11fe9	-0.264	0.373	0.110	NA	DESeq2
00c8d1c8dd9832a2e9bf9ae7a0a04473	0.261	0.534	0.623	NA	DESeq2
c502cbe383b4a0f1d738c08848847aef	0.187	0.546	0.731	NA	DESeq2
368236f72938685b95150b1285c038ac	0.206	0.440	0.640	0.995	DESeq2
b4b7f8881b36637712f164cf578e010f	-0.648	0.527	0.204	NA	DESeq2
d5b070978cc48332b1e7e7549d865c8c	0.302	0.556	0.582	NA	DESeq2
4e39516b22d6eef55f4ced2f5b2393c1	0.114	0.520	0.826	NA	DESeq2
983320583ab23c4f8e4561ef33848707	-0.156	0.439	0.698	NA	DESeq2
3b0cca20a06e4ce9dca3ca2cbcf27f7f	0.295	0.393	0.503	NA	DESeq2
62286f18457339002ebe4e2547d6209a	-0.060	0.463	0.900	NA	DESeq2
152342c4932247b49d12836088a46bac	-0.097	0.369	0.788	NA	DESeq2
0252ecb31d1ae6a0ddfa5cb734879bc9	-0.382	0.403	0.343	NA	DESeq2
7ac2516b1c09d0f6f0fe040866b6b894	0.118	0.456	0.796	0.995	DESeq2
60cc7f205cb18fd371f8a7c96cfa88e5	-0.023	0.484	0.527	NA	DESeq2
01b8c2a6b83647c069fb02c418e47465	0.422	0.374	0.461	NA	DESeq2
eda4b25808dc22fc87311c7b71cf7213	0.147	0.495	0.766	NA	DESeq2
e607e573d3b270fae8b399170cefa793	0.534	0.429	0.213	0.995	DESeq2
7872ad82ea1fc63cfcc4d9b46a99ee55	-0.384	0.553	0.486	NA	DESeq2
e89d2ed570f4b08b2c30248c37c262d8	-0.005	0.515	0.992	NA	DESeq2
e42fd068d4fb4848fcc42fc81deeaa6a	-0.112	0.370	0.736	NA	DESeq2
e6f696812aa6453cf3f537ba73e8d5fd	-0.148	0.369	0.693	NA	DESeq2
6bcae85bdeb6f23af94853cee38af90a	-0.016	0.482	0.974	NA	DESeq2
ca4b1247cd991855a24ee0431b499ad6	0.260	0.496	0.595	NA	DESeq2
611b7f9cd5c4491a90a2089afbeb7620	0.505	0.529	0.340	0.995	DESeq2
7e904736efa16257914f1bde1fb4fedc	0.266	0.531	0.617	NA	DESeq2
658b95690306493ae958fef79023578d	0.159	0.435	0.741	NA	DESeq2
99452eac47759fa1f7f9fea99e0779f5	0.206	0.397	0.912	NA	DESeq2
bdb1d09cf26cd9de649f05a5fd6dcad1	0	0	1	NA	DESeq2
a93d53a65433079a855d6415a148181d	-0.603	0.556	0.277	NA	DESeq2
96397427daa0bf67b17d2a72a118b3bf	0.026	0.529	0.960	NA	DESeq2
949b96e29d9d3d67f866b455e9465d0c	0	0	1	NA	DESeq2
43523c649f012566f8de1ef63833b100	0.354	0.370	0.362	NA	DESeq2
4014f73af7c6f0ef61e737d1f41a1e47	0.699	0.556	0.205	NA	DESeq2
d5ca0077234ad25daef25438fde3664c	-0.448	0.421	0.551	NA	DESeq2
8bd2cd707254d825f4c2fe78db32588c	-0.141	0.426	0.988	NA	DESeq2
7f99c5e52504f31ff61be2c2d5cdd3b7	-0.586	0.546	0.275	NA	DESeq2
725894d04dc8c2581d10e64c53032ce2	-0.278	0.370	0.829	NA	DESeq2
4fe7b5ef47d04596846ebe12ebf22ac2	0.408	0.556	0.461	0.995	DESeq2
1be30b15f8ad5265c0c7effc07352145	0.279	0.500	0.570	0.995	DESeq2
0b1c6513335076fb633530a3e04a8d43	0.057	0.518	0.912	NA	DESeq2
e53b7980ac22740d8a6b27f3d7a1f83e	-0.468	0.530	0.378	NA	DESeq2
9cad35b41f6fb10fe2fc4c84ae16458d	-0.029	0.497	0.953	NA	DESeq2
7375b1e645006708b5ca046524601149	-0.113	0.416	0.807	NA	DESeq2
99afe9dea6c99dee450e431fbe35b1c3	-0.463	0.417	0.134	NA	DESeq2
c82d60810957da740c2a493876c62602	-0.069	0.552	0.900	NA	DESeq2
107bf055b5638044cfe40e41e7bf8e21	-0.292	0.438	0.531	NA	DESeq2
072910e17990acd1b3360d822f310972	-0.313	0.450	0.472	NA	DESeq2
7542e0ca87a3171739c651f3bf5cb015	-0.203	0.552	0.713	NA	DESeq2
3211d9c1b5737dbd7129f32f1ef36dfb	-0.148	0.369	0.692	NA	DESeq2
ac5a5c88bfd116843df7122b4e229bb3	0.033	0.446	0.942	NA	DESeq2
5e58bd48c541ece90bc174cdd08f4866	-0.002	0.370	0.786	NA	DESeq2
2a31a551e6dc3a74f995a26124254e80	-0.371	0.396	0.373	NA	DESeq2
68618d5a7182d9261ccfb928b45bf67c	-0.226	0.556	0.684	NA	DESeq2
7f52e573a3f60437ee6c8e8ea9fc3b55	-0.658	0.542	0.215	NA	DESeq2
bb76b3e2cd4033bbcd05c8ab58b60f97	0.409	0.515	0.418	NA	DESeq2
ed5a97863098838fd4f1bb0a5d41f964	-0.462	0.550	0.397	NA	DESeq2
9809d3daf862e4a237304d3ed231252a	-0.790	0.550	0.140	0.995	DESeq2
a9d9b8285d7510c7a29863533aa6ef00	-0.129	0.372	0.331	NA	DESeq2
15feaa02937828462631ef1a1fa7514b	-0.255	0.373	0.064	NA	DESeq2
fe76df7670e47fae044ddfd02f3c918d	-0.198	0.463	0.999	NA	DESeq2
b5d2fba4c692025f5ec0fb0eb9141d59	-0.011	0.383	0.982	NA	DESeq2
0c11bd47fb660f5ffb8a6f1749a90d87	0.119	0.371	0.303	NA	DESeq2
f52cf920fa91bc819e68978479642da7	-0.445	0.485	0.335	NA	DESeq2
10393173a0443dd21ca4de1ef52b931e	-0.958	0.556	0.078	NA	DESeq2
6fba66668be5f55dae6101a3362ab216	-0.037	0.374	0.921	NA	DESeq2
052f0a09f6b5d0f590cb4215f67088fd	-0.185	0.417	0.657	0.995	DESeq2
2881d85eb601d6e0f738b690e42613e7	-0.367	0.526	0.484	NA	DESeq2
c45c75ba111a5ca2145376e5c1992feb	-0.125	0.555	0.822	NA	DESeq2
b0dc86484273a29a0db215b26bef911b	-0.083	0.497	0.868	NA	DESeq2
c7c48443d241199cb68f0af82e1bd2dd	0	0	1	NA	DESeq2
d739f4168eb68a53ebdc38882fe6f541	-0.297	0.370	0.685	NA	DESeq2
c1d1ad4fb0cfa750de1b7374e49ef863	-0.171	0.484	0.725	NA	DESeq2
447d3eba7879c14aabe811b5b1c8d878	0	0	1	NA	DESeq2
3c3e7b1630fda62d130ffeb5170e053f	0.297	0.552	0.589	NA	DESeq2
3d8d003144cb5f0a8e146674aaa5e35e	-0.001	0.487	0.999	NA	DESeq2
a5020426c80933bfc21106fd04caa794	-0.155	0.546	0.776	NA	DESeq2
5c3b9de054e82157e30ffeaeac93bef5	0.019	0.380	0.964	NA	DESeq2
ec432f5d0e2d949bbb06d4be94fa2831	0.087	0.482	0.859	NA	DESeq2
5fc40564c8b5e6a99de981c37c95f396	-0.161	0.369	0.660	NA	DESeq2
4843058c9f06b200852a2586a9cb991b	0.064	0.369	0.863	NA	DESeq2
38ba7660069b1696ed03889d20e69a70	-0.276	0.246	0.262	0.995	DESeq2
125121b5e37a8336cb7632eacf802abc	0	0	1	NA	DESeq2
af27b9725baccae39f93ceab0c623d55	0.073	0.518	0.887	NA	DESeq2
3ed51b3722caf402e6d0427d3b18c560	-0.495	0.555	0.368	0.995	DESeq2
18f54ffb4f818fc2774b77bc82084838	0.127	0.411	0.745	NA	DESeq2
c961eb10a9020d96569ff89af8d80c65	-0.568	0.554	0.031	0.668	DESeq2
ed3a5fe69ac39c2857a7d294bd8ccc7e	0	0	1	NA	DESeq2
f77f60bea17f8acae32403a9ba3c93b8	0.233	0.491	0.635	0.995	DESeq2
40fd19c9be48faf8fce2e19d8475f7be	0.435	0.545	0.424	0.995	DESeq2
bfd675142e623353df7037f29b99368b	-0.212	0.398	0.397	NA	DESeq2
fbc033f374a0d3a7052efc1b797500cc	-0.148	0.369	0.694	NA	DESeq2
17c3bbebee60e4cf6ee89e4809218cf0	-0.288	0.556	0.589	NA	DESeq2
4a2704cc26463d2612f6bb59eb8819cc	-0.491	0.525	0.330	NA	DESeq2
e328e8fb5613e62430c67d8f484f6e0d	0.040	0.533	0.939	NA	DESeq2
89c5e22d2ecec0dfe3e559338ad31aea	-0.577	0.556	0.294	NA	DESeq2
03f423866ad59b900123736e46681c98	-0.419	0.371	0.487	NA	DESeq2
c1ff63432fc6d5deaf05e574368f367b	0.296	0.556	0.594	0.995	DESeq2
30618f7af5c2dcaae7eedc4c8b3b4103	-0.005	0.407	0.990	0.996	DESeq2
340da637ea7f16328307eba1e6a5372c	0.065	0.518	0.898	NA	DESeq2
107f0453546c82f8068c74fe43ff303b	0.024	0.555	0.965	NA	DESeq2
852005380fa0e5a22b200009fe0e1524	0.197	0.538	0.715	NA	DESeq2
fe666bcbd22d00047945d7dbc8897cb9	-0.047	0.369	0.899	NA	DESeq2
53450247995a096071283e5cb652b2b5	-0.340	0.415	0.413	0.995	DESeq2
20915883ce0039ce060a6596400cc569	0.317	0.556	0.568	NA	DESeq2
e915ff8f373b77ef2cd39c9357791a5d	-0.395	0.435	0.287	NA	DESeq2
078a32008f31489f6d04bceb40abcbd0	-0.437	0.448	0.332	NA	DESeq2
5bd85d09ff38e15f1f8c360db11aef59	-0.072	0.534	0.893	0.995	DESeq2
7c2a48109e61c88954ec4f9b686312e1	-0.196	0.516	0.703	NA	DESeq2
38d76ed4e692e8b41531751bc18e9a4a	0.421	0.554	0.445	NA	DESeq2
d81c784e8a24e738fd7df5723f9d1e47	-0.186	0.371	0.525	NA	DESeq2
89266dcf0da4ee3596482ff5b66e4512	-0.160	0.450	0.719	NA	DESeq2
d8067d534b842ca4de6c1dd0ec9f460e	0.257	0.556	0.643	NA	DESeq2
c4b7560430ec74c3ecce00388affc61c	-0.091	0.369	0.824	NA	DESeq2
2192defefc1a01c6cac85bfefdb4a807	-0.041	0.369	0.705	NA	DESeq2
b6989c25ae75fb6c657a4257c412a908	0.187	0.347	0.590	0.995	DESeq2
e8173313bced88ba28254f9187b13956	-0.073	0.497	0.883	NA	DESeq2
ed6601c126684810a4cf99d3cfc4fbe1	0.619	0.551	0.259	NA	DESeq2
c30b03024640a5c869080292f1121a65	0.499	0.520	0.338	NA	DESeq2
5933541ddb4bc594df757f888d1a32c4	-0.161	0.369	0.678	NA	DESeq2
5ae916c2e0f74eb1e8d33b93c8a66ec6	0.316	0.533	0.556	NA	DESeq2
45a687661ea9807b8c5593e46d157ce0	-0.240	0.551	0.663	NA	DESeq2
31357f8a95959bab12007715eef8c923	0.213	0.520	0.679	NA	DESeq2
c64344f9c6120e1b5ad822d27e6bd76e	0.587	0.534	0.271	NA	DESeq2
a7091b2fb2bbf1774d560192a3ee83c8	-0.228	0.369	0.561	NA	DESeq2
42e0b99ed19fd580c06a2394b5f1c1d3	0	0	1	NA	DESeq2
3552e211ab00ff29dadaa62292cb0586	-0.055	0.369	0.889	NA	DESeq2
c249c24fb80a92c9bc69a6762beff22e	0.031	0.379	0.935	NA	DESeq2
4d5cacc7a399cec034832b72ad80f210	-0.095	0.550	0.862	0.995	DESeq2
abba44b52db61e038da03b820b3faa9c	0	0	1	NA	DESeq2
75e36cf9ef56773934f4e8315fab6cca	-0.030	0.490	0.952	NA	DESeq2
92a78c1af56029044c717b34036d0344	-0.468	0.527	0.374	NA	DESeq2
6077cec999cefa13b40c4a45034d889a	-0.237	0.465	0.594	NA	DESeq2
9c96555d346a70937ed12a450a8cb264	0.583	0.556	0.295	NA	DESeq2
fbcbfb135d2676e86b468e106fe3ed1d	0.079	0.435	0.868	NA	DESeq2
2529fd3e7802d3bd5d69ae2bbe967719	0.222	0.544	0.683	0.995	DESeq2
a11a3178fccd9caac2134d7d2dd3d3b2	0.370	0.520	0.469	NA	DESeq2
7fa0ba7e73df8136dfffa2f65ecf7b8e	0	0	1	NA	DESeq2
863e2297944662454eb9d99d36e603f2	0.440	0.498	0.377	0.995	DESeq2
02450fac293393924326e80cb7da4cb2	0.053	0.493	0.914	0.995	DESeq2
0bbd3f4e7750572dd40ae23b516335c9	0.195	0.414	0.638	0.995	DESeq2
346c0143c2f0c8e941277297b11e3960	0.778	0.488	0.297	NA	DESeq2
b22e879bd83a93d5afa7164154890bc4	-0.332	0.538	0.533	NA	DESeq2
4094e7aeae50ece39819b276f27e2a1c	-0.422	0.389	0.279	NA	DESeq2
137d71b9b8d0aea7ef8cad4fdaff5d2a	-0.250	0.372	0.475	NA	DESeq2
0b3a1697f63954fffb01a13612509022	-0.021	0.373	0.433	NA	DESeq2
487a77b451fbd607693864d03dbcbd91	-0.529	0.538	0.326	0.995	DESeq2
5d74c471f71c347ab08cc372cbb67f86	0.782	0.486	0.107	0.991	DESeq2
0947660d6cc61a40db029181330e3cee	-0.392	0.370	0.613	NA	DESeq2
dc9dda227ac4ec31aba9e4fd31eba235	-0.396	0.436	0.364	0.995	DESeq2
2c487eb9aacf9e33f8186a8cf7a62b79	0	0	1	NA	DESeq2
edb14d7aadc8646848f73b9be8d9923c	0.160	0.556	0.773	NA	DESeq2
63a7cfae673962d70a43e4ace998686d	0.096	0.372	0.927	NA	DESeq2
e35d894c5302ccda4cc1bd449df9c8a0	-0.473	0.554	0.389	NA	DESeq2
12107c0fac60b0bf18409be94272891f	-0.192	0.511	0.707	0.995	DESeq2
34570f7b579ea70ac3c921c4e9d2e30e	-0.341	0.551	0.535	NA	DESeq2
84bed590a9f2c9ecd5f375c8f168e927	-1.093	0.514	0.049	NA	DESeq2
cd0e07891d59979bbacaa59576a07f6f	0.058	0.556	0.917	NA	DESeq2
39abd32dcaccccd394530cfe2e15ef37	-0.085	0.422	0.841	0.995	DESeq2
6fc977e78cc7a6570fef573d5304b38f	-0.073	0.407	0.858	NA	DESeq2
66368583690798c2e3ff126f09228d8d	-0.521	0.400	0.287	NA	DESeq2
c6489b80378a1e2f27c0c2bb6d1e9323	0.297	0.458	0.517	NA	DESeq2
5e6a73520266d152d4489a45e32a8700	0.121	0.556	0.827	0.995	DESeq2
1efb8da7a4d8ecb047f71876b35684c8	-0.065	0.446	0.885	0.995	DESeq2
903c32cb119e381fae4cef56cd403243	-0.023	0.374	0.898	NA	DESeq2
b977fe6e401b6fc6012c57052139f2c1	-0.429	0.526	0.406	NA	DESeq2
69d869036ac001eae17437a07dc23b7b	0.027	0.369	0.941	NA	DESeq2
4ccf9ca733dae8bdcddbac2c146b2826	0.347	0.370	0.681	NA	DESeq2
cb93989f593fef600205236bddd1dc06	0.367	0.555	0.508	0.995	DESeq2
9c25bdedcb1e561e4c647860717fee4c	0.112	0.369	0.759	NA	DESeq2
5538f35f8f60ff7baeb7056f84edaa1d	-0.407	0.532	0.137	0.995	DESeq2
29fe3959ed925c1b935b0c84b1e68767	-0.329	0.435	0.448	NA	DESeq2
222a915249aeda02cf2b41b47fe62ea1	-0.148	0.369	0.694	NA	DESeq2
8a66e1636b217978dd82059c19bac470	0.211	0.553	0.702	NA	DESeq2
60216299bdcd2fea69a7c492ab474d0b	-0.097	0.369	0.788	NA	DESeq2
f4cfff58785c207e0eb6ab7c29fefa3a	-0.227	0.550	0.682	NA	DESeq2
ce4c99927ebe8e2cd592a478c01d4cba	0.060	0.537	0.910	NA	DESeq2
3b9ed120f7d08f3b1b3131172d1efc8c	0.445	0.485	0.385	NA	DESeq2
b9d5fd2c72143e6adf05c7e1b090f226	0.027	0.372	0.827	NA	DESeq2
0953da9d8934ae8cc89085be18a2623d	0.380	0.497	0.445	NA	DESeq2
d9408e862436f299479f78acee2af3f0	0.553	0.556	0.317	NA	DESeq2
4986a3bae81ebf3cb7102d1f65ecf50f	-0.081	0.514	0.874	NA	DESeq2
2dc11016e0efc73f3d0b817a1ed632a1	0.020	0.463	0.965	NA	DESeq2
4fdbf2510745c630db8e86fc1a356747	-0.126	0.369	0.752	NA	DESeq2
3479588db00fc4afe20244d7225dee4e	0.622	0.373	0.096	0.972	DESeq2
27efb9246fa980fba114a690d9e94387	0.113	0.507	0.824	NA	DESeq2
371466fd625edf8218d0853758e8ea6d	0.010	0.556	0.986	NA	DESeq2
4ebe2cc25d55ca61ba8661c78b0e4813	0.230	0.410	0.244	NA	DESeq2
9a6cf6658bb77cfb161cbc04d3730948	0.025	0.509	0.961	NA	DESeq2
177d5533b85180ff80f7bca8a9d7d1d2	0.345	0.524	0.510	0.995	DESeq2
077993b2ae2e16d81fd3a6aca4b8bb15	-0.623	0.526	0.236	NA	DESeq2
2cd1179523055f83633526b1c210cb21	0.202	0.525	0.700	NA	DESeq2
c79f9568fb2e1493d0e9df0287bc493a	-0.283	0.556	0.610	0.995	DESeq2
660b8b3be70efbfcc8c5acbdcccde8c7	-0.715	0.556	0.193	NA	DESeq2
73e1f8ad976d588bcfb1a36a1bd7a485	-0.180	0.371	0.937	NA	DESeq2
05a9525759e6882c8bfa01029b336524	0.064	0.369	0.863	NA	DESeq2
3259b089f0b77954fc455a2cd675edc5	0	0	1	NA	DESeq2
604dacec8b37a4f3cdca80555e713024	0.270	0.543	0.616	NA	DESeq2
d9545bbd9e3a60df23e69b9c12aead5a	-0.125	0.369	0.738	NA	DESeq2
ac5ec38b7c55d53e9333ff12f4fd8a06	-0.112	0.372	0.693	NA	DESeq2
8efffbae180340697c979222d81f1b3e	0.145	0.497	0.773	NA	DESeq2
f4e00103617787a31ef0c9e8b2c4890b	-0.110	0.369	0.758	NA	DESeq2
c5f84ce3cce82521d1afd1a858796357	0.185	0.369	0.592	NA	DESeq2
22be92ccf641c31a8b009003b16d8d9b	0.357	0.521	0.487	NA	DESeq2
ce4597108befaf77d315a9762db8f8f1	0	0	1	NA	DESeq2
7faaec9a678ecf16287eed1e8c38f6b2	-0.089	0.521	0.865	NA	DESeq2
a95dd7f4e0a228dd28c945576596dfc3	0.143	0.546	0.794	NA	DESeq2
2a07965d3ca40965f4eeea29372e8056	-0.267	0.369	0.467	NA	DESeq2
6414f87858ee02c0b00dc7af64325d3a	-0.420	0.451	0.316	NA	DESeq2
dcfe3c0dffa3db7c6ffcfa369a70517f	-0.012	0.541	0.982	NA	DESeq2
1170b2876d683928e63c02699db119f4	-0.447	0.556	0.420	NA	DESeq2
1d2d667d23b401fac1bd99e8fc273aa2	-0.373	0.506	0.461	NA	DESeq2
0191c4275cb0e64769aa172c6db55c07	0.134	0.450	0.763	NA	DESeq2
defb07a5d56bfd6d456eb4f584858810	-0.363	0.406	0.882	NA	DESeq2
c74108c4429932b58cfa79aefe3c77c4	-1.099	0.437	0.501	0.995	DESeq2
30edc8fa0efd6e2aea8662dbdd109f9e	-0.070	0.549	0.899	NA	DESeq2
8a3de5238aac1b562b2ccb247e976c88	-0.177	0.369	0.676	NA	DESeq2
d49aa0e90950e95cbfe9a29822b9f689	0.000	0.435	0.060	0.849	DESeq2
1d5acd705a21a795dc37b84a8b99357f	0.816	0.556	0.562	NA	DESeq2
755a54668690013bed3c31a6da713d92	-0.335	0.446	0.453	0.995	DESeq2
a337ece8955ccdd750c0ffa79bb9aa54	0.594	0.542	0.261	NA	DESeq2
73a3fc3a06c9b6afbb9ac21bbff19551	0.661	0.556	0.231	0.995	DESeq2
237277b13ce2db74f21b3ad69156e791	0.754	0.556	0.170	0.995	DESeq2
9232ec0184007f4746c62e56096ae5f9	0.055	0.434	0.897	NA	DESeq2
cffe65867696e3af70a4dbf5bd9d6996	0.356	0.526	0.485	NA	DESeq2
