"","average","sd","ratio","ava","avb","cumsum","p","padj"
"49ccb6bf6555869dd11726b70ddfeac5",0;000380420778785119,0;000351769914295924,1;08144773991414,0;00119406800189365,0;00108495330366008,0;380473664164622,0;44,1
"cc8848f906c81d14fd77f99352ac14c1",0;000380404479070795,0;000553366803416341,0;687436392501823,0;000247212720698703,0;000677165679474116,0;381120868808341,0;092,1
"ab314b7cd8b9a6c51621edcea6aeb115",0;000376899946948422,0;000312212841709083,1;20718912420526,0;000710153525590564,0;000901216664102295,0;381762110984244,0;584,1
"17b88b807d9016fefbd9f21de2ab0f27",0;000376658081237668,0;000266426283175676,1;41374220571665,0;0011860306055326,0;00116559713471394,0;382402941659705,0;934,1
"9975b91fdc310ec385499baf8e107e27",0;000375132939839463,0;000341887009355114,1;09724245020909,0;000752969688964972,0;000560350312137075,0;383041177521883,0;483,1
"f69927f7d85ae141199ddf6ebdbf0069",0;000373618225914389,0;000275049418266772,1;35836762814751,0;00106901503420315,0;00103055583415825,0;383676836311655,0;947,1
"3790884531dad6fec6cbfc67e1333713",0;000371463934899171,0;000434228491380241,0;855457304790006,0;000591440314534265,0;000393715417210337,0;384308829878681,0;307,1
"2a8a18221bbdb53b353ac69d583c8537",0;000369466403769263,0;000519986797050075,0;710530355511474,0;000401675500826435,0;000815113828242354,0;38493742492783,0;101,1
"1fef5fa78c69dc828703e5e620adf4ea",0;000369368368281561,0;000328662238694529,1;12385398988554,0;000634815800069883,0;000613291526874271,0;385565853183403,0;985,1
"cf945133ca7416da2bd69c629822778d",0;000368646179173003,0;000535529806488288,0;688376584658066,0;00034922206066336,0;000606053470814395,0;386193052735924,0;62,1
"ced7d01566c1c08b78c6214f6bd5236c",0;000368035653432959,0;000379575878672081,0;969597053217674,0;000555960421648986,0;000531754752521972,0;386819213564886,0;882,1
"b1a7a298da6ca69e25bc45cdc1ea4cf7",0;000367498743718079,0;000862783514727272,0;425945486260532,0;000631103183432284,0;000258371799796768,0;387444460917589,0;638,1
"c011de74b8bc9b18473be58b12cfe643",0;000367290744745397,0;000653262904934184,0;562240320047564,0;000625856733427143,0;000255272696176484,0;388069354389335,0;393,1
"dbaa2be4daa5f1572a4d26d7b4c87213",0;000365303189694947,0;000384417016614816,0;95027840575793,0;000490352995688633,0;000527600117881564,0;388690866316097,0;784,1
"a0f84ef5990d2205bf15acb8889a5d69",0;000360042531987658,0;000273242910085943,1;31766468112353,0;000765932420845972,0;000548463212486038,0;389303427974697,0;089,1
"e6e7045e990a59e43e9c959abf37ff99",0;000359925792211193,0;000317405382160146,1;13396247335716,0;000695538367866927,0;000776827946134321,0;389915791017011,0;58,1
"27f094c641d066d596d9d84009f194b3",0;000359634860655826,0;000305504793005489,1;17718238433452,0;000577178481321941,0;000747361503460077,0;390527659080258,0;447,1
"fa5e76cc999cfbb789c2f7ed7afec1c1",0;000357217274570259,0;000299275650456276,1;19360620894365,0;000588052945773705,0;000596434381255285,0;391135413961282,0;334,1
"4a4dad58b27b6e4caac5b4e1d3cf52a6",0;000356108531399297,0;000365086943802911,0;975407467848367,0;000655467637843915,0;000459347516684088,0;391741282471959,0;475,1
"50971ec27aa54ab6c36cf5869ac1ef9b",0;000353444774577519,0;00030569951656996,1;15618362287018,0;000817262671367053,0;00066798432876171,0;392342618975577,0;126,1
"613dd6db6ceb74c9d3e2bcac45f850d9",0;00035326762393987,0;000392630939189421,0;899744744184411,0;000779241995389834,0;000619099568524875,0;392943654082335,0;756,1
"abba44b52db61e038da03b820b3faa9c",0;000352737711881435,0;000383219133173324,0;920459552633812,0;000573305043270516,0;000374948604966198,0;39354378761836,0;348,1
"1be30b15f8ad5265c0c7effc07352145",0;000352653340254263,0;000333390994478642,1;05777704285547,0;000632846714913621,0;00039792376407752,0;394143777607945,0;31,1
"8c463aeac3889886826ebfe22444002e",0;000352632281899887,0;000289938887506089,1;21622968527283,0;000930479171332811,0;000784219945690206,0;394743731769705,0;452,1
"6e5e0fb50156122c5e6ed1940a12ae55",0;000352518930515477,0;000327716417457404,1;07568285180982,0;000598895490139069,0;000452494241549722,0;39534349308005,0;581,1
"d934b8b78bb656f183003863719167fe",0;000352370308016373,0;000303923692572109,1;15940387876398,0;000713305430687609,0;000604499169244628,0;395943001530145,0;718,1
"36971225c7474c9d69a3c8a525333433",0;00035231828069264,0;000256893141612064,1;37145849235897,0;000869973002832378,0;000822009985607294,0;396542421463076,0;68,1
"1911f3a0d5942b7a003a85c0ee258c34",0;000349966187920053,0;000327220582601893,1;06951153603266,0;000615616579816146,0;000546096230425381,0;397137839641432,0;196,1
"40c1baac92c7397ec2a850e039d546bd",0;000347960429771251,0;000266480139764046,1;30576496274488,0;00165903468233772,0;0015870795701982,0;397729845304795,0;448,1
"2cd926d5bb857bf063154f153008c556",0;000347870800014967,0;000534362903293448,0;65100102920867,0;000162440756211645,0;000742627208150226,0;398321698475751,0;003,0;8236
"c1247e781bddfc0f2c5e399e41d31a0d",0;000345922948712756,0;000299655632407383,1;15440162406984,0;000580040300596784,0;000550263080837358,0;398910237652058,0;73,1
"ac0d55f56431cc6f9854ab12f80fa9f0",0;000345343047529906,0;000398151896736034,0;867365069364118,0;000737320015923058,0;000649033505433055,0;399497790208178,0;706,1
"bb7ee05288ef77283b417bfca127dcf8",0;000344483274488845,0;000299528685904352,1;1500844182879,0;000455314830325164,0;000603979033343333,0;400083879981562,0;219,1
"6f4b0919f3ae717b7abb44908578652e",0;000343371215602734,0;000332318882628994,1;03325821538127,0;000675075695837439,0;000699334603768261,0;400668077743377,0;53,1
"0d36b7e5824df0a896aef19e4ceeb515",0;000343217982033412,0;000460065156522092,0;74602037813079,0;000690182815215067,0;000416192449731513,0;401252014799856,0;134,1
"f385e7879d1426173997b1be6a435eda",0;000342184594755217,0;000320123882425034,1;06891304754605,0;000618084223654566,0;000672841080559572,0;401834193693426,0;465,1
"61179f79a899e8adf4b9dbd9ce46bb4b",0;000341709133902739,0;000423500646618071,0;806868033452862,0;000497334152885635,0;000583597732674329,0;402415563657322,0;537,1
"41676eff23cb8cd73e1d0683e1d0da3b",0;000341650794901469,0;000299261936943974,1;14164466884885,0;000525796388409777,0;000641000940662919,0;402996834365623,0;585,1
"eccf0b2ee0c3c447275c741d0019ea51",0;000339362068707138,0;000323269216705037,1;04978157885285,0;00113100414368145,0;000771074408732095,0;403574211128657,0;05,1
"ba40599d0a6eeb7a702c2df1e47a09e4",0;000338792048580179,0;00033725805030792,1;00454844078846,0;000568333782310121,0;000399365425472189,0;404150618082728,0;492,1
"4b339b8b48673f602f337ce89ccdc803",0;000336623571651797,0;000354432432750196,0;949753861518225,0;000636450309332178,0;000332455807073016,0;404723335678721,0;179,1
"dac9aa62f22fdd7aa1cd20058e4d5067",0;000335130691536897,0;000272631168813756,1;22924569848371,0;000821377312047176,0;000751956033937857,0;405293513349461,0;524,1
"818262cb4781a84f37067fadfd5ab0e4",0;000334646862445647,0;000277320679002146,1;20671442046721,0;000765422042302277,0;000671602629372261,0;405862867853146,0;463,1
"b9f4144179221f5fb8ef133fc499d3a3",0;000333231134432646,0;000247412662211911,1;34686370314884,0;00106049453474426,0;000928392782329717,0;406429813695012,0;642,1
"ee0e7b5985b43cf83f339464f97bc65a",0;000331699628421999,0;000239306917249077,1;38608458223862,0;000927306962937735,0;000814066963335061,0;406994153895104,0;566,1
"664fbc85e68f785c124b7ac76e24f4d6",0;000330842875468997,0;000364009805346467,0;908884515223699,0;000522309531669933,0;000452574124926741,0;407557036450714,0;695,1
"24c890f26fca0d8476ffa963b2ad0a8e",0;000330831686098296,0;000280121143961459,1;18103075483589,0;000910179612296217,0;000737723890353619,0;408119899969186,0;548,1
"55444b8521dad13ed32c5f87a436e994",0;000329143326088035,0;000291178187488932,1;1303845556788,0;000534097411828755,0;000689774950473404,0;408679890980895,0;151,1
"99e8517202303e369b09b5629f7709b0",0;000328424743675783,0;000281538151769576,1;16653725831298,0;000664386284237661,0;000436779626619088,0;409238659425836,0;11,1
"1f5371191bc80190b576c75b26adb977",0;000325873362790286,0;000263119360246295,1;2385001334955,0;000671222967573439,0;000567337916692304,0;409793087055546,0;443,1
"5b9948e2ee7aa2a963d440330e67d00f",0;000325819253011222,0;000886269431839075,0;367630024579684,0;000581192943741447,9;63276264713688e-05,0;410347422625088,0;287,1
"ca07469a0b8e1f95137429d1949128df",0;000325139490633077,0;000262001911490729,1;2409813683538,0;00119252634861788,0;00109845397587868,0;410900601674684,0;575,1
"0a94f650125f10a11c6a63f3b1065355",0;000321549645110864,0;000373603992988219,0;860669722876874,0;000517750958075402,0;00042666947688265,0;411447673107729,0;774,1
"91cb2df90bfc9b858d7cc69b5a9752cb",0;000320960939038062,0;000374932260605112,0;856050473010927,0;00041036524786411,0;000441828594250054,0;411993742940306,0;974,1
"cede78d32b2f812ede0531726c890324",0;000320396294590477,0;000407535805491811,0;786179497047689,0;00044915363797987,0;00054779750355866,0;412538852109882,0;653,1
"2a3ea71b3ad9aae8e4999db710764cbf",0;000320290178025534,0;000246240222605131,1;30072241909539,0;000803676136289002,0;000574096565415478,0;413083780737069,0;234,1
"43c0b4ab209643ab6b802a95b9d92b44",0;000320266626036161,0;000289797174995,1;1051406075359,0;000456709965967398,0;000513036628490678,0;413628669293863,0;429,1
"320aa45994af79d09f5d74fed75e38b6",0;000318542059013022,0;000433969147017352,0;734020059265379,0;000272622582389849,0;000618375142810397,0;414170623742761,0;104,1
"9d2429a2784bf6256764383eb270310d",0;000318414278373753,0;000310810942516604,1;0244628963047,0;000707755873051945,0;000442057839418837,0;414712360790898,0;151,1
"9ed1f25f7f3a02c1e58a1b68b237cb9f",0;000318200177225743,0;000705665685147177,0;450921993123951,0;000289121233624816,0;000402082060308821,0;415253733576087,0;468,1
"97d3e0c5191377e21d12d7ad937fdff8",0;000318060227488507,0;000371019892324646,0;857259230753595,0;000549332459489371,0;000396315457972094,0;415794868256508,0;598,1
"e17c38f6148e6f0ae8ccf0b3efcee2c7",0;00031774899528022,0;000257013055454427,1;23631460945984,0;000619165889434753,0;000492875775349683,0;416335473419163,0;395,1
"18334521bf44e25ec801465b1e9d16ac",0;000317717138041248,0;000284902579467245,1;1151781729578,0;000536265180885052,0;000454462670475177,0;416876024381212,0;575,1
"3d58f7a5ddf8913b7262aebbb8a3e59f",0;000316845604825322,0;000316632140737366,1;00067417062418,0;000718794996855913,0;0004211740945157,0;417415092552243,0;114,1
"37f056ef7ab78c5241d311c7d2227e32",0;000316438372092569,0;000291179785847783,1;08674567216692,0;000580880163067002,0;000499366732303709,0;417953467874136,0;626,1
"065ab068d76b2e6d7add1c38c6eebbc4",0;000315577529135615,0;000260196575829646,1;21284274448802,0;000597385821262258,0;000505623998690121,0;418490378592982,0;498,1
"c25d361eea848ce122c745523b29314c",0;000312384484801611,0;00029153262809154,1;07152495021423,0;00060582188656094,0;000536305860169382,0;419021856796612,0;517,1
"1c885b761144281ed1734a6faa1f2881",0;000311115831938446,0;00031117646104653,0;999805161650467,0;00094674828438659,0;000701570179961159,0;419551176566077,0;183,1
"0a7dccd640f53aeb41557705c14b6933",0;000309364019641389,0;00105215081520919,0;294030109723272,6;60019290528887e-05,0;000583255900166351,0;420077515873649,0;152,1
"6d342b9336b7fe9831ba78fd1a84b399",0;000306340991857593,0;000259648451614866,1;17982984282142,0;000769665169581096,0;00113392096452366,0;42059871192522,0;017,1
"67b8247ee1e0ffca3518a2e60a1b8372",0;000306320424405432,0;000266198802188742,1;15072052123001,0;000646630398117468,0;000363424521251095,0;421119872984169,0;093,1
"7a36e01ffbfd96223b6b7192ae5a6b13",0;000305869723490475,0;000228825663190686,1;3366932678158,0;000845081636085135,0;000550699278241993,0;421640267238989,0;053,1
"a99625709edcf6a3dcd87d250c4076eb",0;000305467629276787,0;000229790437029558,1;32933133869924,0;000785690728170682,0;000682488161169151,0;422159977387136,0;401,1
"1b51d74030ae9693afe211d0eb94f2ab",0;000305218353850876,0;000239958095480578,1;27196522892715,0;000607763190314397,0;000513570794758682,0;422679263428255,0;518,1
"01b5225878865b91a190a4882549ec2e",0;000304914515599629,0;000213882344970417,1;42561797534903,0;00100949769619663,0;000846624245402566,0;423198032531383,0;111,1
"44de85fbbfdab9723eb228751cb05a67",0;000304485176383619,0;00023153267777957,1;31508510722406,0;000787314540735178,0;00082821761990069,0;423716071174305,0;802,1
"6b062785047bab58d1fd7617397b0f16",0;000302720326440472,0;00023814824400835,1;27114238318658,0;000650627450049193,0;000477560812376168,0;424231107173615,0;266,1
"e9ac2cdf531367ab658b9646725224a7",0;000302110464516733,0;000241483704094474,1;25105942717584,0;00112267608450048,0;000873452486176236,0;424745105578758,0;086,1
"08da20204f464ca4fafa98ee9f1873d4",0;000301855256737132,0;000264185505429464,1;14258825913417,0;000412981934207943,0;000540159116865841,0;425258669783807,0;496,1
"c1373edd3c72b0ab6fe489d340d449ee",0;000301589896067913,0;000261120449575712,1;15498382665149,0;0010527938584984,0;000819995614811945,0;425771782515052,0;186,1
"22bf14ba7d96ffe2b5d7caa681eb3b3a",0;000300290479358244,0;000264810301297881,1;13398337559554,0;000541241359904713,0;000513477698032901,0;42628268447178,0;575,1
"e6067127b3d6eba7195ba463c057c7bb",0;000299937959283521,0;000330050160881617,0;908764772246552,0;000377115680134574,0;000588150332439213,0;426792986665251,0;447,1
"98373522f3b6a70212c78e145216333f",0;000298618492603108,0;000381993837942894,0;781736412846926,0;000376299789647792,0;00041962556357924,0;427301043972003,0;931,1
"35895d40ca045064728482f3111bb2e0",0;000297763136025043,0;00030135922621736,0;988067097737623,0;000635926375850271,0;000874845498073158,0;427807646010009,0;261,1
"9c44102b3263ba5eec1c06ededc2d7f1",0;000297357195906547,0;000261964597500935,1;13510450932396,0;000534010753286283,0;000590442324358129,0;428313557398077,0;625,1
"feb2bf9d8f55049e2c9ebb29c171b9d7",0;000295344431466593,0;000731062697207749,0;403993299883367,8;74770581451312e-05,0;00055612526111906,0;428816044350935,0;011,1
"0e8c3f0e4874dd597e371cd899dd40eb",0;000295209699178868,0;000208454002052273,1;41618628701041,0;000962110211556925,0;000744316534183468,0;429318302075781,0;097,1
"8b83c95cc844f76630a97e57b41b586c",0;000293545506727169,0;00033749109327253,0;869787418330849,0;000473589990103221,0;000358751266407209,0;429817728411562,0;784,1
"43f20c36ace69a19c731725552bd2b89",0;000293469554594058,0;00024038474224352,1;22083270283752,0;000578063099728818,0;00054708187176025,0;430317025525485,0;95,1
"368aca6e3a4f976d22c33241478a02cf",0;000293443132875956,0;000240793282218034,1;21865165910338,0;00105281794198253,0;000921808143590898,0;430816277686576,0;286,1
"14db220ab3d1fccd1eedbad8b604640c",0;000292113958304667,0;000832628255378259,0;350833588000159,0;000537728755203889,6;37039939420618e-05,0;431313268444339,0;211,1
"ba15741c4b5703a6bc25ecc7e0e981b4",0;000291588632873906,0;000351820285930235,0;82879994285414,0;000366976956874223,0;00038609595613011,0;431809365434871,0;883,1
"5d0bf697bd9bde462e95a670dc42b560",0;000291276689442379,0;000269795885680954,1;07961872252873,0;00054082659247446,0;000326770120642804,0;432304931697589,0;212,1
"1aad69cf183ba93b622f77b67979cb6f",0;000291185588284692,0;000217117541478808,1;34114261934526,0;000608721564748862,0;000648413373525722,0;432800342964518,0;97,1
"bd825f7d9c9bf7a9bb136f11a22e3f0a",0;000290313629170146,0;000276994848957308,1;0480831331809,0;000559870886655067,0;000255452593331514,0;433294270715823,0;06,1
"e07e42f3c64fddf1de56544ced5de0f5",0;000289952602285882,0;000238119137121597,1;21767870399184,0;00133268591236328,0;00136760153744408,0;433787584230733,0;166,1
"1e53118046fd373c53837119900f3344",0;000289866641043679,0;000261124140433624,1;110072169361,0;000406836754997888,0;000512362700263206,0;434280751494696,0;287,1
"fac3968c09fae57e32d3f565c51a2432",0;000288436905907559,0;000248772467339541,1;15944062858806,0;000540710243203181,0;000469609116408631,0;434771486265694,0;359,1
"ba08e6cf6b8b3d5cb6e3c353577542a7",0;000286150778752666,0;000571538431757471,0;500667606678272,8;22341318155796e-05,0;000561832909046486,0;435258331513323,0;013,1
"3de7c832613e1d93ca14ddfce2b63f69",0;000283259597617566,0;00041417077316007,0;683919812729255,0;000135972027642154,0;000579740388819115,0;435740257823455,0;007,1
"4fda7fee5e5d97c5bda0baa8b9afb3f9",0;000283121388879273,0;000487809565439403,0;580393270116069,0;0002950827555054,0;000409326966099657,0;436221948990884,0;338,1
"049137e3f6a198b43c3f034754a2f980",0;000282142164226239,0;000241982475981346,1;16596114277296,0;000465442173029325,0;000434012559301836,0;436701974145483,0;551,1
"689da902c40278e70c2a8805a2ab89ac",0;000280674598755257,0;000241503418335266,1;16219720900849,0;000315737072340777,0;00065181868749044,0;43717950244413,0;019,1
"9fe8812c32953afd66dc8968352a2e59",0;000280671487362117,0;000355053751850805,0;790504214922524,0;000441412515885987,0;000261716473500739,0;43765702544918,0;214,1
"0ba7aded4c68c21a0f837f452fc4d9ea",0;00027892039179747,0;000215872152838464,1;29206286281021,0;000569642611717216,0;000501900098591083,0;438131569211757,0;75,1
"d028c900160b977951f45f14d4f7a957",0;000278830352872192,0;000215770362689847,1;29225510582744,0;0013959324439405,0;00140743824464722,0;438605959785784,0;203,1
"f29a254d0340050f611f4af4bcda52fe",0;000278442632580032,0;000206997841632207,1;34514751644014,0;0010245777769645,0;000811278117419873,0;439079690708341,0;069,1
"da0dd743c5c7b3344ba2a1bf9e64e903",0;000278204420881544,0;000203756719095448,1;36537544438582,0;000907019592765195,0;000842189687856369,0;439553016347244,0;556,1
