"","taxon","mean;difference (Infected - Healthy)","se (Infected - Healthy)","W","p;val","q;val","diff;abn"
"2bdea3307c1d7d40afb5f1fd1ed07967","2bdea3307c1d7d40afb5f1fd1ed07967","-0;2115128941","0;23739774","-0;8909642326","0;37294835893","0;99933274","FALSE"
"51bfd3c57056e8b566e740536b194464","51bfd3c57056e8b566e740536b194464","-0;0747548673","0;29880956","-0;2501756251","0;80245153433","0;99933274","FALSE"
"551ae6336cc8ae817a5d8da0f7f2af96","551ae6336cc8ae817a5d8da0f7f2af96","-0;1240817113","0;26088461","-0;4756191389","0;63434573783","0;99933274","FALSE"
"c5cc52019c831b7946ad99f47bd0a3f7","c5cc52019c831b7946ad99f47bd0a3f7"," 0;2787046350","0;42722321"," 0;6523630522","0;51416699359","0;99933274","FALSE"
"a2e8d5f04374c2615bc0a0efe8e43c61","a2e8d5f04374c2615bc0a0efe8e43c61"," 0;2326889395","0;24388074"," 0;9541095232","0;34002820608","0;99933274","FALSE"
"246712e2cef3bf877ba9b13268128a5f","246712e2cef3bf877ba9b13268128a5f"," 0;3517534320","0;24108271"," 1;4590570831","0;14454939712","0;99933274","FALSE"
"cef1c53e3503b671e07e37491f6d9953","cef1c53e3503b671e07e37491f6d9953"," 0;5542715052","0;33490346"," 1;6550187515","0;09792069429","0;99933274","FALSE"
"1c125d2ba6677951b0684360741f21bc","1c125d2ba6677951b0684360741f21bc","-0;0987197698","0;31619414","-0;3122125214","0;75487901671","0;99933274","FALSE"
"eaa88997b83291e024e5a9fb01d8c2fb","eaa88997b83291e024e5a9fb01d8c2fb"," 0;3998755555","0;29231557"," 1;3679584770","0;17132507380","0;99933274","FALSE"
"8bf523fec45fc44c79d81359fd98888e","8bf523fec45fc44c79d81359fd98888e"," 0;1521819742","0;29648743"," 0;5132830642","0;60775332893","0;99933274","FALSE"
"e5a91499fb972c3c2726280c1c2aa1ca","e5a91499fb972c3c2726280c1c2aa1ca"," 0;2053908587","0;31387039"," 0;6543811222","0;51286629354","0;99933274","FALSE"
"40131efbd652e81169ad8644776129a1","40131efbd652e81169ad8644776129a1","-0;2483995569","0;31096756","-0;7987957153","0;42440887545","0;99933274","FALSE"
"2e3e2c0b725959db463d57248d1f6b62","2e3e2c0b725959db463d57248d1f6b62"," 0;6213019999","0;29622344"," 2;0974099484","0;03595730119","0;80247222","FALSE"
"981bd13a49f9789e2f16b46ade84b971","981bd13a49f9789e2f16b46ade84b971","-0;2018718483","0;41338759","-0;4883355357","0;62531219486","0;99933274","FALSE"
"2834ac84e00cab8da252a9ef0b2b64d5","2834ac84e00cab8da252a9ef0b2b64d5"," 0;2344202646","0;21945765"," 1;0681799862","0;28543933085","0;99933274","FALSE"
"b8994040f5a9e88a6f79465d0ef382d7","b8994040f5a9e88a6f79465d0ef382d7"," 0;2038690555","0;24597620"," 0;8288161808","0;40720843077","0;99933274","FALSE"
"211858c13f708719273426c606dc1652","211858c13f708719273426c606dc1652"," 0;5536963657","0;39771376"," 1;3921981668","0;16386239775","0;99933274","FALSE"
"150ae6e656147d9b05117458df45090e","150ae6e656147d9b05117458df45090e"," 0;0718997763","0;39976011"," 0;1798573055","0;85726459379","0;99933274","FALSE"
"39d8864464dd7d529bdad4aea47ec9ff","39d8864464dd7d529bdad4aea47ec9ff"," 0;0960609807","0;32704036"," 0;2937282150","0;76896559243","0;99933274","FALSE"
"72d22d023aa5a9089536c84f28046a5c","72d22d023aa5a9089536c84f28046a5c","-0;3180455349","0;38296343","-0;8304853912","0;40626440409","0;99933274","FALSE"
"0d257beebb33de1e24055bc3e294f02f","0d257beebb33de1e24055bc3e294f02f"," 0;1900190224","0;25379660"," 0;7487059337","0;45403446649","0;99933274","FALSE"
"76e53f2d78cdb5c18414d55e4838fa6f","76e53f2d78cdb5c18414d55e4838fa6f","-0;1905268088","0;40199939","-0;4739479994","0;63553698950","0;99933274","FALSE"
"2da810127b601da299e4ce5b9cc46933","2da810127b601da299e4ce5b9cc46933","-0;6566921602","0;37344434","-1;7584739968","0;07866689224","0;99933274","FALSE"
"792f2fce572c7ff84ba555cf5d080515","792f2fce572c7ff84ba555cf5d080515","-0;0191119828","0;28458414","-0;0671575822","0;94645625336","0;99933274","FALSE"
"2caab16499162c1f08243252aa95938e","2caab16499162c1f08243252aa95938e"," 0;1150367080","0;25048832"," 0;4592497924","0;64605479781","0;99933274","FALSE"
"155562bd65f276e47625ee16e5562c35","155562bd65f276e47625ee16e5562c35"," 0;2120176123","0;26598775"," 0;7970953864","0;42539563559","0;99933274","FALSE"
"9f954376e9d237edd3c90f748d3a1c76","9f954376e9d237edd3c90f748d3a1c76"," 0;1707402765","0;25174821"," 0;6782184315","0;49763320782","0;99933274","FALSE"
"2e8e3950ef3b26896ea8afa5428ccdcc","2e8e3950ef3b26896ea8afa5428ccdcc","-0;5072297766","0;35001412","-1;4491694578","0;14729026466","0;99933274","FALSE"
"93ed9ab0bc3f02816571a1c7c8e5b75a","93ed9ab0bc3f02816571a1c7c8e5b75a"," 0;3513057474","0;38405973"," 0;9147164459","0;36034050837","0;99933274","FALSE"
"604c8137ed5e0ca4c69daefc7ef4cc47","604c8137ed5e0ca4c69daefc7ef4cc47","-0;0458722976","0;32460552","-0;1413170600","0;88761947290","0;99933274","FALSE"
"7f38d1a3ab40e038afca947a93bbf92a","7f38d1a3ab40e038afca947a93bbf92a","-0;5361331916","0;24227471","-2;2129143479","0;02690355132","0;70851315","FALSE"
"3d7d35cf8abd823d49ba5862dd3a4f54","3d7d35cf8abd823d49ba5862dd3a4f54"," 0;0680504161","0;29252012"," 0;2326349930","0;81604485221","0;99933274","FALSE"
"73b0335da8c38315058343eeba28dd55","73b0335da8c38315058343eeba28dd55","-0;2282987825","0;43510453","-0;5246987035","0;59979265876","0;99933274","FALSE"
"4da1f2be4aafbb4d4a82f3f38c027603","4da1f2be4aafbb4d4a82f3f38c027603","-0;4307081454","0;45643944","-0;9436260453","0;34536077791","0;99933274","FALSE"
"3ae9d67ee6c3d3b0b0d7b9ea4b56ef8c","3ae9d67ee6c3d3b0b0d7b9ea4b56ef8c","-0;1272450783","0;37402232","-0;3402071806","0;73370051101","0;99933274","FALSE"
"91cfb9eb14a42c00fd7af959a533a354","91cfb9eb14a42c00fd7af959a533a354","-0;3629690748","0;38683383","-0;9383074714","0;34808642124","0;99933274","FALSE"
"e57fb3cf26382beeecb4eec577d1b4d8","e57fb3cf26382beeecb4eec577d1b4d8"," 0;1473558922","0;24651124"," 0;5977654191","0;54999646772","0;99933274","FALSE"
"3f28be21204ca0917202194228729453","3f28be21204ca0917202194228729453","-0;0439327723","0;27076336","-0;1622552333","0;87110486611","0;99933274","FALSE"
"d452d9154f955d41326e9b41c6a08690","d452d9154f955d41326e9b41c6a08690","-0;0348451859","0;30134680","-0;1156315107","0;90794458852","0;99933274","FALSE"
"c9a4afd5a006ac3a547dc0c87bebf452","c9a4afd5a006ac3a547dc0c87bebf452"," 0;0850023024","0;17419139"," 0;4879822202","0;62556243488","0;99933274","FALSE"
"5535f51016388bb5e4bbed1304ad8cc3","5535f51016388bb5e4bbed1304ad8cc3"," 0;1265462998","0;32990289"," 0;3835865108","0;70128493943","0;99933274","FALSE"
"81a715093540c401e967f3277e3e9ff2","81a715093540c401e967f3277e3e9ff2","-0;0087758512","0;22275404","-0;0393970470","0;96857383425","0;99933274","FALSE"
"afec17583f08654b0da7b6c1c6117471","afec17583f08654b0da7b6c1c6117471"," 0;0153588362","0;26669333"," 0;0575898777","0;95407531274","0;99933274","FALSE"
"60b902172a15aad4a7a7ec8b077a312a","60b902172a15aad4a7a7ec8b077a312a"," 0;4412207986","0;39188725"," 1;1258870921","0;26021331366","0;99933274","FALSE"
"4d9ff3fe6aad0b9785d168c8ecd865d2","4d9ff3fe6aad0b9785d168c8ecd865d2","-0;2543548398","0;34478866","-0;7377123068","0;46068929195","0;99933274","FALSE"
"a990953103f85ffd3c62b217a0e51512","a990953103f85ffd3c62b217a0e51512","-0;0730988548","0;41526610","-0;1760289498","0;86027119889","0;99933274","FALSE"
"df42b16e4113013446ded6955c41e410","df42b16e4113013446ded6955c41e410","-0;6985556455","0;41602306","-1;6791272316","0;09312725004","0;99933274","FALSE"
"cb06fc6d189a86edf637578f8d1e8456","cb06fc6d189a86edf637578f8d1e8456"," 0;2502083006","0;26852051"," 0;9318032999","0;35143818893","0;99933274","FALSE"
"680a8e8eba9702a7381fa8b97228692c","680a8e8eba9702a7381fa8b97228692c","-0;6205461624","0;26926115","-2;3046257262","0;02118754388","0;65804980","FALSE"
"fd60c5ab3966b07e697974479432e208","fd60c5ab3966b07e697974479432e208","-0;1886976201","0;35708508","-0;5284388314","0;59719479177","0;99933274","FALSE"
"2009f5a41020039f5e5ef711e66b5789","2009f5a41020039f5e5ef711e66b5789"," 0;2135146041","0;30700607"," 0;6954735618","0;48675857412","0;99933274","FALSE"
"b7d9bc37ebee27f83e09a6b72c170965","b7d9bc37ebee27f83e09a6b72c170965"," 0;1359228488","0;41635866"," 0;3264561613","0;74407925219","0;99933274","FALSE"
"4423fba6a87000965ab01632b76217b4","4423fba6a87000965ab01632b76217b4"," 0;0426922942","0;27083216"," 0;1576337704","0;87474539135","0;99933274","FALSE"
"210fbd0402f04f38a73ac7ad64a202d5","210fbd0402f04f38a73ac7ad64a202d5","-0;4718867272","0;38617573","-1;2219481761","0;22172722544","0;99933274","FALSE"
"d9b839e9558ccf84539bab2eb409f768","d9b839e9558ccf84539bab2eb409f768"," 0;6511843652","0;25777058"," 2;5262167374","0;01152983257","0;49720358","FALSE"
"e79d66ea6757ff4b04d051f998865de6","e79d66ea6757ff4b04d051f998865de6"," 0;4611298943","0;18028871"," 2;5577302507","0;01053577838","0;47309453","FALSE"
"4c8907a3f83037e8c513a1a779cf111e","4c8907a3f83037e8c513a1a779cf111e","-0;5497372396","0;40786019","-1;3478570543","0;17770436313","0;99933274","FALSE"
"05797992c59549162a48fdda1fd155e3","05797992c59549162a48fdda1fd155e3"," 0;9769307984","0;35811662"," 2;7279683635","0;00637257194","0;38307380","FALSE"
"5abb44e90207141196403ab2a81bd6e7","5abb44e90207141196403ab2a81bd6e7","-0;2161616334","0;24376378","-0;8867668341","0;37520444718","0;99933274","FALSE"
"6a1c77a191971338e19dc4f370422a37","6a1c77a191971338e19dc4f370422a37","-0;2476217084","0;45829421","-0;5403116613","0;58898211770","0;99933274","FALSE"
"b9f4144179221f5fb8ef133fc499d3a3","b9f4144179221f5fb8ef133fc499d3a3","-0;0194917431","0;33701066","-0;0578371706","0;95387832984","0;99933274","FALSE"
"29dc811a30612669578e2fe64356c7c2","29dc811a30612669578e2fe64356c7c2","-0;1974954878","0;13981262","-1;4125727223","0;15778139420","0;99933274","FALSE"
"a2bd381418edcc7bd0f9ee55d632ea5b","a2bd381418edcc7bd0f9ee55d632ea5b","-0;4963900764","0;26168519","-1;8968978535","0;05784142082","0;91998836","FALSE"
"cd6e6462fa712ba118e31c1a8bf83a11","cd6e6462fa712ba118e31c1a8bf83a11","-0;3639097009","0;29398860","-1;2378361083","0;21577683677","0;99933274","FALSE"
"2a4a298748f111539d8bbd86f4b1e002","2a4a298748f111539d8bbd86f4b1e002"," 0;2710558701","0;26821344"," 1;0105976360","0;31220904773","0;99933274","FALSE"
"7b8b7b74cbd8538a336ed7022be76626","7b8b7b74cbd8538a336ed7022be76626"," 0;0510304734","0;24244028"," 0;2104867777","0;83328777039","0;99933274","FALSE"
"d571871260f08f785ca4b80fa5c5cefd","d571871260f08f785ca4b80fa5c5cefd"," 0;1515029371","0;35192845"," 0;4304935708","0;66683664249","0;99933274","FALSE"
"7c1daa3e91892bebcbd7de6b2ebdf799","7c1daa3e91892bebcbd7de6b2ebdf799"," 0;0856031496","0;24445827"," 0;3501749038","0;72620743975","0;99933274","FALSE"
"50558cf14b5c8d9505031caf7afd5b8b","50558cf14b5c8d9505031caf7afd5b8b","-0;3832799928","0;26226599","-1;4614170591","0;14390102194","0;99933274","FALSE"
"703823bfdc3320ebc1d909144a71cdb2","703823bfdc3320ebc1d909144a71cdb2"," 0;0455423354","0;38910256"," 0;1170445526","0;90682474822","0;99933274","FALSE"
"73d4bd01729d32db3ad23b84906751dc","73d4bd01729d32db3ad23b84906751dc"," 1;0897448099","0;36432718"," 2;9911158982","0;00277959976","0;25103735","FALSE"
"45c4b2f02d7678f8ae104f94623989e0","45c4b2f02d7678f8ae104f94623989e0","-0;0484253608","0;30791992","-0;1572660878","0;87503514569","0;99933274","FALSE"
"34d07125848b329d9436457e6df59d68","34d07125848b329d9436457e6df59d68","-0;1140053960","0;38543714","-0;2957820759","0;76739651224","0;99933274","FALSE"
"bc9e0ae6c5a0e43690c086556521f6e3","bc9e0ae6c5a0e43690c086556521f6e3"," 0;1214789307","0;32021142"," 0;3793710101","0;70441237503","0;99933274","FALSE"
"e4551c1bdd72a1957be30628e13fc4ae","e4551c1bdd72a1957be30628e13fc4ae","-0;0155461534","0;40372647","-0;0385066490","0;96928373026","0;99933274","FALSE"
"61655b5c45e2f652d2537ba6ef4e25ee","61655b5c45e2f652d2537ba6ef4e25ee"," 0;5721817330","0;38004840"," 1;5055496434","0;13218282380","0;99933274","FALSE"
"d65225e8f5f3f613398c5e5b15793429","d65225e8f5f3f613398c5e5b15793429","-0;2359839050","0;38703914","-0;6097158627","0;54205004474","0;99933274","FALSE"
"008895443d9b78e5d80d89887c7415c2","008895443d9b78e5d80d89887c7415c2"," 0;4229739021","0;28180279"," 1;5009571203","0;13336665263","0;99933274","FALSE"
"013475ada5f4ae55f8efaeed16a6f703","013475ada5f4ae55f8efaeed16a6f703","-0;0773748682","0;30353562","-0;2549119891","0;79879107617","0;99933274","FALSE"
"7ca5b89690c988f6eb4f763c95b6aa99","7ca5b89690c988f6eb4f763c95b6aa99","-0;1108789970","0;19499292","-0;5686308759","0;56960666677","0;99933274","FALSE"
"724d03dc0b398064d5be7d7644bcf2b3","724d03dc0b398064d5be7d7644bcf2b3","-0;1895424396","0;25495690","-0;7434293353","0;45722178929","0;99933274","FALSE"
"1a2f8c3bfd6a6d7671686faabd949657","1a2f8c3bfd6a6d7671686faabd949657","-0;1479474485","0;32025840","-0;4619627391","0;64410804115","0;99933274","FALSE"
"1aa931713ed973da90bdf3c6a17a45d9","1aa931713ed973da90bdf3c6a17a45d9","-0;1429740604","0;39833289","-0;3589310973","0;71964663530","0;99933274","FALSE"
"5089ed19b23c31414b48a72fcdd9af63","5089ed19b23c31414b48a72fcdd9af63"," 0;0733287639","0;31808409"," 0;2305326379","0;81767790498","0;99933274","FALSE"
"1502ffa05ee41f537595695d1be5e76a","1502ffa05ee41f537595695d1be5e76a","-0;2484761062","0;52386476","-0;4743134563","0;63527639720","0;99933274","FALSE"
"a9e89dd881e7551993f64cabdb9674aa","a9e89dd881e7551993f64cabdb9674aa"," 0;2495645887","0;30558906"," 0;8166672860","0;41411859136","0;99933274","FALSE"
"2bdfa35bcf0d5b610bf1163a4a43f1e0","2bdfa35bcf0d5b610bf1163a4a43f1e0"," 0;0321077478","0;30098036"," 0;1066772186","0;91504505638","0;99933274","FALSE"
"086792fc73e935db50acf0ab2e9fe815","086792fc73e935db50acf0ab2e9fe815"," 0;1181978575","0;18935826"," 0;6242022909","0;53249474257","0;99933274","FALSE"
"44f2c8a67d8c7433e929c1473129ebc6","44f2c8a67d8c7433e929c1473129ebc6"," 0;1747124314","0;33448421"," 0;5223338690","0;60143789148","0;99933274","FALSE"
"45a9028455088761623868fa520750ea","45a9028455088761623868fa520750ea","-0;1532979433","0;24676825","-0;6212223202","0;53445335557","0;99933274","FALSE"
"4c0128ac5941162494b7b1086f28a439","4c0128ac5941162494b7b1086f28a439","-0;5869201212","0;27082307","-2;1671717784","0;03022175843","0;75235574","FALSE"
"fef00729859c6264db1f87ca1304f05d","fef00729859c6264db1f87ca1304f05d"," 0;1431863632","0;21635759"," 0;6618042198","0;50809670140","0;99933274","FALSE"
"d609aa62683cdd6f9786fe1538fbc48b","d609aa62683cdd6f9786fe1538fbc48b"," 0;0420533641","0;28100000"," 0;1496560995","0;88103594553","0;99933274","FALSE"
"53a34707ea194e4e8fea0e0d489fa569","53a34707ea194e4e8fea0e0d489fa569","-0;3541195073","0;21971859","-1;6116957178","0;10702816999","0;99933274","FALSE"
"b58cd7bfc4ad24fd037fb629943cfe41","b58cd7bfc4ad24fd037fb629943cfe41","-0;2320224382","0;28794229","-0;8057949409","0;42036109562","0;99933274","FALSE"
"b2291e5dbf3459564ccb7dd11c4df068","b2291e5dbf3459564ccb7dd11c4df068"," 0;0342300233","0;47025560"," 0;0727902507","0;94197302920","0;99933274","FALSE"
"035b392811e5e629fd68ef079d0951dc","035b392811e5e629fd68ef079d0951dc"," 0;0812380211","0;22683592"," 0;3581356151","0;72024182735","0;99933274","FALSE"
"aaea537926b22d45e787c49fa3eb8c41","aaea537926b22d45e787c49fa3eb8c41"," 0;1074257651","0;35242794"," 0;3048162552","0;76050610045","0;99933274","FALSE"
"e402ca6cf9c21c2894f0b3bb48f36c70","e402ca6cf9c21c2894f0b3bb48f36c70"," 0;7600686666","0;20968531"," 3;6248064906","0;00028917789","0;08290508","FALSE"
"75f0b5795844c280e1f72599139254f5","75f0b5795844c280e1f72599139254f5"," 0;5901145468","0;39795029"," 1;4828850679","0;13810494935","0;99933274","FALSE"
"36fb148726ab1d5426ca1a5ee8007744","36fb148726ab1d5426ca1a5ee8007744"," 0;1156454902","0;27473099"," 0;4209408328","0;67379828736","0;99933274","FALSE"
"1cb0363414b8b3cd233b536e0510999d","1cb0363414b8b3cd233b536e0510999d","-0;0811038013","0;54135541","-0;1498161843","0;88090964022","0;99933274","FALSE"
"fc26b319631e5aa938a1e2bd0d8895f4","fc26b319631e5aa938a1e2bd0d8895f4","-0;0822053903","0;34304736","-0;2396327719","0;81061495655","0;99933274","FALSE"
"e1a089b1905a361792ba1c01643cc386","e1a089b1905a361792ba1c01643cc386"," 0;3869515528","0;37705334"," 1;0262514878","0;30477305761","0;99933274","FALSE"
"3eaa832f01b7a762fd382f6854f5191b","3eaa832f01b7a762fd382f6854f5191b","-0;1687710483","0;50607374","-0;3334910182","0;73876366826","0;99933274","FALSE"
"ed7f30caa005df389cd7a95a258279d5","ed7f30caa005df389cd7a95a258279d5"," 0;0040400143","0;27436960"," 0;0147247154","0;98825180148","0;99933274","FALSE"
"602fa11ad3d40238426801ea42e00d90","602fa11ad3d40238426801ea42e00d90"," 0;1985547489","0;35809154"," 0;5544804307","0;57925009475","0;99933274","FALSE"
"b19308a985b844bad2ce72fbcafb662c","b19308a985b844bad2ce72fbcafb662c"," 0;5632930888","0;40966512"," 1;3750086512","0;16912876263","0;99933274","FALSE"
"9babaff2bb4ce046c499c46b51469202","9babaff2bb4ce046c499c46b51469202"," 0;1653364949","0;25894647"," 0;6384968185","0;52315032439","0;99933274","FALSE"
"9f0cbed8c1705fe81a331a237ee3f7f9","9f0cbed8c1705fe81a331a237ee3f7f9","-0;1714181744","0;38209557","-0;4486264356","0;65370116038","0;99933274","FALSE"
"a39f79f8848ae613c002649dc7263437","a39f79f8848ae613c002649dc7263437"," 0;2126565414","0;14255903"," 1;4917086539","0;13577553947","0;99933274","FALSE"
"b4d3ad5175a8c2904f5efcd012a25ead","b4d3ad5175a8c2904f5efcd012a25ead"," 0;1149887966","0;28008004"," 0;4105569135","0;68139746290","0;99933274","FALSE"
"e0bb53b14b6e666799c3062921a644c1","e0bb53b14b6e666799c3062921a644c1","-0;0444530056","0;30224519","-0;1470759729","0;88307205450","0;99933274","FALSE"
"86e84d5982e7a5285580086c52cae337","86e84d5982e7a5285580086c52cae337","-0;0242455857","0;32842029","-0;0738248718","0;94114973619","0;99933274","FALSE"
"2ad116e5be4979a0016d6de3965ce4bd","2ad116e5be4979a0016d6de3965ce4bd","-0;0363798133","0;25501066","-0;1426599734","0;88655872992","0;99933274","FALSE"
"93d8e2bf957dd028cb6c78ebc68891d5","93d8e2bf957dd028cb6c78ebc68891d5"," 0;4702692158","0;42380094"," 1;1096464583","0;26715140326","0;99933274","FALSE"
"175441802bec5a497735a6511e492f60","175441802bec5a497735a6511e492f60","-0;3001843356","0;45085960","-0;6658044624","0;50553609221","0;99933274","FALSE"
"48f858b3a0f59244620e95439e79f4f4","48f858b3a0f59244620e95439e79f4f4","-0;0139322830","0;37174041","-0;0374785269","0;97010346118","0;99933274","FALSE"
"53335798e6d87932f8fdd6fcc39ede78","53335798e6d87932f8fdd6fcc39ede78","-0;1143686067","0;32310009","-0;3539726859","0;72335935320","0;99933274","FALSE"
"5611691096fa71eff3fc017126906801","5611691096fa71eff3fc017126906801"," 0;4044651287","0;30087501"," 1;3442961731","0;17885263258","0;99933274","FALSE"
"54a4cc936ea85699a7d451c74455c79f","54a4cc936ea85699a7d451c74455c79f","-0;1922168804","0;46939584","-0;4094984736","0;68217388673","0;99933274","FALSE"
"b3148b2a65726c4bb698103277bf01ac","b3148b2a65726c4bb698103277bf01ac"," 0;1395812601","0;18917494"," 0;7378422450","0;46061031864","0;99933274","FALSE"
"8744f87baff172141329172e5f6c9231","8744f87baff172141329172e5f6c9231","-0;4814359338","0;40901538","-1;1770607178","0;23917127253","0;99933274","FALSE"
"59c0d8068039587bc19bfd5bb2f34d8e","59c0d8068039587bc19bfd5bb2f34d8e","-0;2057103827","0;26236659","-0;7840570806","0;43300661779","0;99933274","FALSE"
"7c1e01194c4db292a417d76e9334c6ba","7c1e01194c4db292a417d76e9334c6ba","-0;0458814846","0;21085853","-0;2175936871","0;82774570362","0;99933274","FALSE"
"15c48e538cea80471534186bac13b822","15c48e538cea80471534186bac13b822","-0;1104716903","0;25184218","-0;4386544456","0;66091193997","0;99933274","FALSE"
"f52910a9706830bca75b8ace5f81fb09","f52910a9706830bca75b8ace5f81fb09"," 0;0688194967","0;34644906"," 0;1986424670","0;84254243167","0;99933274","FALSE"
"55eabcfdac494c50ed3c20dc27189ae6","55eabcfdac494c50ed3c20dc27189ae6","-0;1854027885","0;38634934","-0;4798837993","0;63131002156","0;99933274","FALSE"
"d4a602c876a83ca7acc21badc6d567f5","d4a602c876a83ca7acc21badc6d567f5","-0;1826971874","0;48153765","-0;3794037411","0;70438807286","0;99933274","FALSE"
"77c74ead9bf0ef22b73b977038d7d275","77c74ead9bf0ef22b73b977038d7d275"," 0;0854172373","0;21336573"," 0;4003325029","0;68891163126","0;99933274","FALSE"
"410874cd85d35eedcfbeabc49cd71cef","410874cd85d35eedcfbeabc49cd71cef","-0;5420665955","0;25380343","-2;1357733025","0;03269789623","0;76945595","FALSE"
"7ebbc21879c2f063ea0f3e9d24ebaed9","7ebbc21879c2f063ea0f3e9d24ebaed9","-0;2512988652","0;37074811","-0;6778156367","0;49788859541","0;99933274","FALSE"
"846b6d569f7ca3011b0d199c38851e67","846b6d569f7ca3011b0d199c38851e67"," 0;0832718753","0;16608118"," 0;5013926129","0;61609483764","0;99933274","FALSE"
"fcb036b8a28d8cbad5b3ba0e58e27941","fcb036b8a28d8cbad5b3ba0e58e27941","-0;0178927894","0;37679089","-0;0474873196","0;96212483646","0;99933274","FALSE"
"cb3e3680e57ee0af5a7678e6a83b2665","cb3e3680e57ee0af5a7678e6a83b2665","-0;2245720557","0;28785449","-0;7801582467","0;43529773530","0;99933274","FALSE"
