"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ac0df9756f170411a7ef60c2adfe1523",2;89500301018536,0;027029770624097,0;442653475399056,0;0611166097950676,0;951266341174664,0;999863537933897
"9160645ae731e3bdf0631e67eafad815",6;71040494891404,-0;132932784264895,0;432483460437242,-1;34276927687981,0;179346694567355,0;999863537933897
"c9f61b02a9afdee5e0e0131fa9ca2e0d",0;286326595620825,0;0719689236410828,0;258643398566463,0;254133435470478,0;799392473326139,0;999863537933897
"bfb344ecd970ff3ce3ba56f65ac73875",0;38648261187625,0;0675922940634453,0;258791922983727,0;222706992167604,0;823763559066794,0;999863537933897
"8eaac60fbd23ce35c823f529c304bb1f",1;66655524169273,-0;121713342086596,0;384281868225807,-0;318634179890934,0;750003931555216,0;999863537933897
"aa78e7b32ebae83f1f83f828c843feed",764;901765772311,0;785507695935,0;343558672032839,2;28679381957046,0;022207860411497,0;999863537933897
"fa0f0d53737208ba9ae5e5a3316fb4b5",1;49491873959773,0;0276403897338708,0;371164049016765,0;0744509615943571,0;940651559794748,0;999863537933897
"d5de8a6ee72bb1a0820661a6c8f80ba0",1;93290965670757,-0;222789087633409,0;415933092392218,-0;540390349334197,0;588927861853717,0;999863537933897
"16d8eb95027ef68c0bb91e2877ca6394",0,0,0,0,1,NA
"0e40237a28fca23d4d76908d8a740607",6;50513627042389,-0;0849068532417799,0;437627199132268,-0;194080328132077,0;846112984633747,0;999863537933897
"b54d8d9b321cf52590e4a2a9670a1a01",12;89262162516,0;0704980347119071,0;416400446827511,0;169396349381061,0;865484894783779,0;999863537933897
"0c700a088eb502eee665e2226f165b87",3;09578345368431,0;0479278881339634,0;365221213566676,0;131162042544942,0;895647122158799,0;999863537933897
"b15fb661f00febf70e114dadeb247ab5",27;1480681530478,-0;0241073336878779,0;363359409493536,-0;0663442311037556,0;947103769443004,0;999863537933897
"dac54df03c413ab7dfe57b9b2d257593",0;587924369385017,-0;174446488676797,0;260570911724128,-0;395262517126653,0;69264915890706,0;999863537933897
"e81d663066e43dfcc6ea3744a1ee82b2",12;226046750211,0;0674927149524314,0;452095538761353,0;149336626950545,0;881288015174783,0;999863537933897
"c5db564c856058f36a076b93c1b92fbe",0;164220859443991,-0;0709018609362241,0;25859310399342,-0;274183107906962,0;783943908821473,0;999863537933897
"27f094c641d066d596d9d84009f194b3",39;9109834682109,0;341849646751926,0;416265043097179,0;821483511611889,0;411370912171913,0;999863537933897
"50644a287539fecba3e56469bbaacbf9",0;174397611326325,-0;0463823294384617,0;294429994734506,-0;157532623265118,0;874825099214805,0;999863537933897
"5fea7ca8d4974598ff09f2ae6d10d4c2",0;277798905398166,-0;0790422049472402,0;258605746384058,-0;329651861406973,0;741663031216478,0;999863537933897
"d1a2486b14a0866a83715ecfa5e113b1",4;0174911991426,-0;187668625880533,0;397553955340113,-0;476276661717691,0;633877289906128,0;999863537933897
"18e78d7cb360b36c47439f07abe88337",7;6895010060446,-0;0702210568432508,0;442792352387242,-0;158708978321077,0;873898164164663,0;999863537933897
"0564068f62952f801dd86d5075289e5f",2;60697315517815,0;0698465813621379,0;365133860554824,0;192204332473507,0;847582152352444,0;999863537933897
"97f6c29ae34cb91a50e23068f733b1e2",6;41433909137806,-0;108460765596095,0;454183310142453,-0;238953689706392,0;811141492817469,0;999863537933897
"fedc641aad182a0c85aa8bf63f7c0a61",0;613603544339212,-0;212929384622617,0;260689321934908,-0;566630287908413,0;570965392688032,0;999863537933897
"0b841e2a8bca7ec80b95d6695afe18ec",1;45977929857294,0;0246751883549334,0;355337809237585,0;0696719575420544,0;944454762166467,0;999863537933897
"9ade08bc8a52b44bd978cd516ef70587",6;86167248781243,0;121417158640789,0;456206751369381,0;266373873479644,0;789951284506285,0;999863537933897
"f1ae9de436f6111b0eba9ad6ae7422a1",0;903967018461377,-0;214886006256795,0;307157519036415,-0;791614577823949,0;428585444185694,0;999863537933897
"a4a3f5bfdae4da1c7589244dc99fdf58",8;08686050637436,0;229610041462499,0;407230425640591,0;563742892541047,0;572929121868959,0;999863537933897
"0936fb4e71c0c3d0c1d734ce09d5fb77",0;423114203362192,-0;0993226825488994,0;339604475898904,-0;276778807462122,0;781949954890822,0;999863537933897
"5d0bf697bd9bde462e95a670dc42b560",25;5991152598925,-0;28704150336673,0;454910671198282,-0;632513853664946,0;527051158809345,0;999863537933897
"bea450ac452905dd9b7543fdd658b6b9",4;12725461990349,0;116413637773482,0;413523220265452,0;282506114073088,0;777555459086225,0;999863537933897
"1be3768c4ce841d9fea4c21c51c52fa2",5;74990450496042,-0;350010948321997,0;453773778467905,-0;773631318784779,0;439148845894558,0;999863537933897
"7f841643b8c54db4b727de647155c5ec",10;757001708879,0;204530962835453,0;454093432535997,0;45119329872502,0;651850239028822,0;999863537933897
"491db0fc2c336dd539e968d00ee09c7c",1;31939008025408,-0;09536588341906,0;304599063509392,-0;318556413600367,0;750062909598073,0;999863537933897
"e77083514c15653bfaae427077e01424",3;09526021367346,0;113860127228017,0;409286089648909,0;278652003824722,0;78051189940254,0;999863537933897
"20b88767861a3499d3a8570bf2be4163",27;2436932232918,-0;252139123024998,0;398473716220355,-0;632812026151681,0;526856402402701,0;999863537933897
"f427c80ef3200e1d37e5cbf2bb290bc1",0,0,0,0,1,NA
"10e76fb01e2047c0c07af5f9f3f71c70",4;6589454665915,-0;18877945511835,0;421475149857397,-0;45016917586096,0;65258846030106,0;999863537933897
"cf30b5e7a0d1f6b8c1dda0e94f6ede37",3;62778596025633,-0;146831441608255,0;368640453856078,-1;16542541175212,0;243846836010053,0;999863537933897
"c6fa41863e087d1fe6e0a35a0f7d95f3",0;927921100253304,-0;461095328601505,0;39142837810577,-1;14926259320682,0;250447717669172,0;999863537933897
"8bdddf084d2b2a8e34a7e856c74e4eb2",0;983668783316756,-0;0639113677922619,0;409963422862077,-0;156233817392914,0;875848721594604,0;999863537933897
"f15d30c515f23db6a2bd24bd6815dcf9",1;02744988087374,-0;219377515233218,0;261448638930519,-1;19795039675757,0;23093632832521,0;999863537933897
"1937e8154d0a28d0a346f59a0a15d679",0;630186220731156,0;0971219570779558,0;30265376035094,0;40168879879839,0;687913069063545,0;999863537933897
"b692ba1ca13126ef834abad5007ba5fb",1;06979378819434,-0;08431085460492,0;323275079171376,-0;262392330261538,0;793018985159564,0;999863537933897
"749e04e71c7f9252d14df488fa15e435",3;03048968435163,-0;380848252822598,0;391407669550135,-1;01939229767319,0;308016761348987,0;999863537933897
"c68c864a1ee6f7630709b0740a1eef0f",1;34738849764625,0;0164290662129851,0;433497082874673,0;0379503158370015,0;969727295682114,0;999863537933897
"c25732fc697269490de001e6d928548d",1;16313342595392,-0;333470158810696,0;314621666209693,-1;25430087202185,0;209732667106882,0;999863537933897
"f028fce5c60db6b5d448b0b694fae938",3;03980223764827,0;24159134460785,0;426451990472945,0;570386588105973,0;568415524134078,0;999863537933897
"4fda7fee5e5d97c5bda0baa8b9afb3f9",21;6674190993478,0;342743933355722,0;456071846213908,0;753248324789486,0;451300704996472,0;999863537933897
"3e2199d3327bc5c100ba67ea45aaff86",2;97765788592456,-0;122070601076952,0;432305477310785,-0;283274913072948,0;776966106478089,0;999863537933897
"1b7eb0f5a912d5f5b8a0e57c5d13233f",4;44623464244786,0;154689837295448,0;421969789433323,0;367377017800272,0;713337812047408,0;999863537933897
"74b812415f134eb4980bbdfc764466c7",0;25239679569225,0;0236349670169886,0;270276635856307,0;0904033431250906,0;927966700143943,0;999863537933897
"8a7e967934c9edc0baf8aabbc18ea3bc",3;04853135779778,-0;0896055130468612,0;425824089212802,-0;210656683057731,0;833155177951346,0;999863537933897
"f932c5cbf3b59a3d28f733e8835cd6f7",3;33747455164291,-0;0874973017220892,0;432372639409295,-0;202487971168903,0;839535261262235,0;999863537933897
"af4ffd9d50da8941821aa1b504309ce4",2;41328630131523,-0;13235588195857,0;429144383195226,-0;308620149853893,0;757610491260397,0;999863537933897
"4ed8f8fe598ed0de37588391ba9fab8a",0;844865068376582,0;396390229186893,0;416489205859838,0;937291384004781,0;348608693707811,0;999863537933897
"c8ce59dfa21e5517b6e378676cecb2a5",1;27145517542659,-0;333476942674121,0;440768423504436,-0;765023615786025,0;444257482253712,0;999863537933897
"96dcda0afdd757ae960cc257a3ea3baf",1;57414787261632,0;0971917408614669,0;393994737885418,0;247073125903426,0;804851631499793,0;999863537933897
"5b3d1b3501de9f08dedd315bf71e4fb8",2;44635804781546,0;37160832227115,0;435949371765328,0;862281387675963,0;388532692327721,0;999863537933897
"9227063050777114f416c245b77a4c2e",14;8345979694174,0;0378346501409444,0;456172279711306,0;0829211512365611,0;933914235702911,0;999863537933897
"368480d48fcf86f93a946cedc8eeb25e",0;548476477531619,-0;240403130456682,0;433630033899964,-0;503445755572027,0;614650909000955,0;999863537933897
"f0476dca3d200b90490e20e27376d58d",43;966325255601,0;0523952181287497,0;263137705712446,0;199098262810208,0;842185880103644,0;999863537933897
"0de3ca52aed5c5882ee5d602b8b13d3b",7;77634517987652,-0;39941015135945,0;437539172273815,-0;913690060627887,0;360879728184098,0;999863537933897
"feb2bf9d8f55049e2c9ebb29c171b9d7",10;9731433820633,0;90342814307022,0;438612871814217,1;28414815795756,0;199090120476614,0;999863537933897
"1e6a76aac876e2db817ab3ff59b2b73f",10;0870589767077,-0;278883266215855,0;434983298396227,-0;645689047109019,0;518480755313411,0;999863537933897
"f5651be1508451ca50bb4b4e6d22a48a",0;105805382872547,-0;0618270415872317,0;25859310399342,-0;239090063240066,0;811035746752151,0;999863537933897
"8f638ac7f127f6ead5dfae5662f4facf",2;584585775784,-0;190914799351808,0;453155059034711,-0;421220091557765,0;673594374442279,0;999863537933897
"0a859c590216d53520a8d96c51c610c3",6;61031696376522,-0;0815307584492906,0;411078099679447,-0;198611455485286,0;842566691952625,0;999863537933897
"a24c463e3d639939bb84c8b496d9760c",3;27117737927788,-0;300992119261596,0;450616232732967,-0;671180525914635,0;50210553300055,0;999863537933897
"69f1e7f664b902d71b1f47b471dc6818",6;17721106259778,-0;156282201257944,0;322771051826483,-0;498849862521983,0;617885157230899,0;999863537933897
"91f35622b28a66597f3f95a6ff38b530",1;05245944597595,-0;353673700258618,0;326681477354692,-0;576216574950089,0;564468803208569,0;999863537933897
"eeca547b20b7c291bda1ec046cf343d7",0;0577065140595007,-0;0522562198069875,0;258600137076068,0;111840837330108,0;910949607122517,0;999863537933897
"0277102a716eb4b29c955229c1f0bd05",0,0,0,0,1,NA
"54d60292089b18bef42f2827b9b47b5c",2;02315452254306,-0;122376197759094,0;448224433670823,-0;273078931959328,0;784792541312486,0;999863537933897
"4263d8c75275d2d23dd5863129f2a317",1;31981362597817,-0;184381006659301,0;425125691931737,-0;433047950602445,0;664979934738325,0;999863537933897
"c7b69ff9f32b844afba2b05dce3cfb3a",0;175726807275055,-0;0457989883507515,0;265126429020195,-0;174124540475809,0;861767587286819,0;999863537933897
"77a1be56413b28396632ba0e5459d2e2",0;806639865724308,-0;365165622475579,0;289504843166846,-1;2345716757489,0;216989955850512,0;999863537933897
"b02832d2885cc15f2d527e5196240109",0;324876604464098,-0;16076231889375,0;258626704169079,-0;629919352748065,0;528747350322978,0;999863537933897
"df25e08efec64fdffd8a5937db6e7016",13;4239123285259,-0;192949298564316,0;437098751695354,-0;441661423548053,0;658734228753793,0;999863537933897
"bd7708ea098ca95f13ed85fa6653f548",1;34542101566128,0;0180468513568394,0;435932077975068,0;0412329231397992,0;967110207112498,0;999863537933897
"d765b57b216d52f666639be13a4c151a",5;1169374034324,-0;35814463101314,0;366401197541062,-1;04964536316871,0;293881192457263,0;999863537933897
"966114f7815f726402d98992bd27c0cd",0,0,0,0,1,NA
"6a0a796e983996cb53f9b0b935aabbd9",1;49889102176263,-0;099569784495228,0;323237780490242,-0;31199168678108,0;75504684122078,0;999863537933897
"75cf5455c679ae9954c1da6e85a2bbe0",0;171524508206272,-0;0883334226799144,0;261293428062785,-0;411751044951689,0;680521906823997,0;999863537933897
"f34d606ba4846337949b09d27df19ad2",2;68938591900859,0;189587502155094,0;455408938430974,0;416585795218794,0;676981401099812,0;999863537933897
"66dff2fdb51112383ab0e7805e79b275",0;765172623944012,0;187189073894244,0;323798157982606,0;592440364485917,0;553555743619271,0;999863537933897
"1ed9a209b367fd8ef3ea6a16869fb522",1;9643915396966,-0;0662990405610418,0;41561642130302,-0;159511421349542,0;873265960590514,0;999863537933897
"566e22f1997363f75206243267421078",4;95942531290801,-0;0617100523863652,0;405099069327048,-0;152379361470149,0;878887734142478,0;999863537933897
"9c9c3ae63b62a460e5540854276817a2",2;30758174226819,0;0296889691277048,0;428297428710843,0;0693716098460897,0;944693826524106,0;999863537933897
"89f4555874c1c8448806c58e85b5626e",7;63067163298735,-0;0488778387481366,0;433917832020765,-0;112778317572926,0;910206308726432,0;999863537933897
"af43e4e2dedb301ca5163f13d85e965d",3;50254646604608,0;170938410300964,0;431824686533438,0;396616211008601,0;691650496354222,0;999863537933897
"520d823d6dab52809722d4018de0ddca",20;1221119224512,-0;35397525742888,0;404126560072882,-0;901662032142116,0;367236427813538,0;999863537933897
"d3d92f2c8e5cfe6eda5811a40fec4b4a",0;267805011814096,-0;0465097453517058,0;259079274080694,0;339933364706723,0;733906709824782,0;999863537933897
"a2b8bcd5162592297ed984655c5ae58b",3;29141039936994,0;0040903698033138,0;416969744073679,0;00982383300107964,0;992161841394505,0;999863537933897
"157a0bc003e9df7829f35bd01e666143",2;90683806904287,0;0441205571792234,0;456244679800335,0;0967485374949102,0;92292609324939,0;999863537933897
"a8827a2104fcc149de49d2ac93f63320",2;38024029283986,0;441688935878789,0;309844872029395,2;01310830220201,0;0441032370207264,0;999863537933897
"af2e03417c3f1c9dfeb95a930389e2e7",1;47116221488385,0;365913680384644,0;389987723918775,0;97507932759845,0;329520912022765,0;999863537933897
"30b6f32f00fcad957a09afa53b5d9c08",3;20961583560385,0;270794680696755,0;438933854670022,0;621561261237575,0;534230400365542,0;999863537933897
"f71e3ac155445dc51e3a7c3cc44709a0",0;680607500995167,-0;308776034631105,0;393304401923824,-0;163711731213498,0;869958081981329,0;999863537933897
"8b0fafad2af16153774df8076fab79bc",2;87334953364849,0;0845739981994359,0;448236424998235,0;188521287630734,0;850468029571797,0;999863537933897
"f3649bfd409e82370b9ca4867a89f9b4",0;633495102869052,-0;0175679605244714,0;27809397429019,-0;0562876290144851,0;955112673827215,0;999863537933897
"dd4060699d04d07061586001ea39bb77",1;73742792569297,0;373156829658706,0;374740717351889,1;06632826461339,0;286275276869789,0;999863537933897
"4abd0d7a06010de8841de2a7c52d2c82",0;330691010962615,-0;0359822503677612,0;258654152100604,-0;128951311497438,0;897396174862318,0;999863537933897
"5292228b79febd5acb1a7caac5f72731",6;83942291515731,-0;374681920495664,0;45224786763928,-0;8333498582094,0;404647444873832,0;999863537933897
"832a2524b48db66e0b03f8270948d018",10;6127172020728,-0;331767732936671,0;398231617027184,-0;833265000690636,0;40469529059114,0;999863537933897
"9e02fa6561abc635e886d564de7717be",0;794942345615158,-0;223257440021267,0;413551566770774,-0;556159813535038,0;578101608583991,0;999863537933897
"33a6ec92b2fb27bcbe4d1f461d794aa7",3;2101859958512,-0;495156292291841,0;455714423014107,-1;09401665541668,0;273947673517829,0;999863537933897
"191a2386bb9ccf759a9d5d1b71eb82c4",0,0,0,0,1,NA
"d6d6b7a6fd5053332cfb3c9bbedd0153",2;58911787190061,-0;0295510578807627,0;448399685626021,-0;0660840731663355,0;947310890903275,0;999863537933897
"8a561fb729e59b3766e439265522ffeb",0;228150690038485,-0;0556789123191357,0;260574714376553,-0;495112565551677,0;620520664460539,0;999863537933897
"d12e705ff9658422ec4d78e0ed45e1e9",2;02695602802167,-0;400091695039025,0;450184520150678,-0;892867010193875,0;371928395680911,0;999863537933897
"a22f3b2af9547a6b06f16c93b5383087",10;0476050491043,-0;0330853201117406,0;453200710692452,-0;0729991160403634,0;941806820933185,0;999863537933897
"2a68b14fd31dbe3452da79d5fd2fab0d",0;37852541173454,-0;0462683929886226,0;272791513685861,-0;141884366001741,0;887171343500046,0;999863537933897
"79351d6dc0481c7c1a5ec3002c5bb30b",2;82123702593618,-0;0189112400769636,0;439961138271217,-0;0429778115231345,0;965719221346939,0;999863537933897
"2c31f1aa3cb255c8bf9b4f9d4d8a3ac5",0;417186844237176,-0;219751785386699,0;258810423160943,-0;752573058230198,0;451706512492725,0;999863537933897
"4416c2c19656c30421e46ba37639afa4",1;78197999232107,0;121773752993991,0;407870189419034,0;298088377881476,0;765635711692661,0;999863537933897
"e17c38f6148e6f0ae8ccf0b3efcee2c7",34;0557456571036,-0;10024380883642,0;454897209866033,-0;220404727004945,0;825555964310597,0;999863537933897
"f7421520559300aec6236e6f603c6f00",0;750975467561799,0;329364040261271,0;308232337088648,1;0289888114345,0;303484932525238,0;999863537933897
"e45b8f8109d2510bd86f8e20c113f271",7;97283504505426,0;163296664649787,0;439957531627057,0;371005050559729,0;710633769952675,0;999863537933897
"fef66d1a6c82c3be8bbea683b2af00a0",15;5428232068273,0;149939194486911,0;450946914350951,0;33273497503381,0;739334346150857,0;999863537933897
"8eebfe1081cc88e8e025d559bd9f2542",0,0,0,0,1,NA
"c007f1fd4845b295287af75d04830d3d",6;96171031330937,-0;249038656796062,0;454569444787663,-0;548667384237605,0;583233733123546,0;999863537933897
"e7e82a83e8d2fa64adddb5667679957e",1;13141780073059,-0;568622765486725,0;395259936894621,-1;39466184996966,0;163117834346519,0;999863537933897
"3a1bbea94402b883002265a325a704e9",0;430695830660545,0;0955334677158054,0;258651815367845,0;410069672617886,0;681754838997438,0;999863537933897
"a91d418ab139f6607b986f6a6588c2e7",3;58025621328659,0;126108191214592,0;453035323612696,0;278499764460516,0;780628745823547,0;999863537933897
"2c622d6bc2c837dbdc04330bb1db4031",12;6441694745478,0;114543080259028,0;376958615094376,0;303868520269008,0;761228061616559,0;999863537933897
"47f91cff14b1fcc00b34fad3d02be7aa",1;12877301945774,0;15950133998553,0;372936621325521,0;43292137379711,0;66507189164565,0;999863537933897
