"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0564068f62952f801dd86d5075289e5f",2;72418361629827,-0;667288335098859,0;523947651065472,-1;33780319090016,0;180960601445567,NA
"97f6c29ae34cb91a50e23068f733b1e2",0;412309528162567,0;116926255588974,0;370065538457342,0;742985597276865,0;457490400322719,NA
"fedc641aad182a0c85aa8bf63f7c0a61",0,0,0,0,1,NA
"0b841e2a8bca7ec80b95d6695afe18ec",0;526723565795996,-0;287226850741081,0;371401266424433,-0;3761431989131,0;706810440377415,NA
"9ade08bc8a52b44bd978cd516ef70587",5;57377597003355,-0;481608402371623,0;556210440763018,-0;867704003895087,0;385556393414404,NA
"f1ae9de436f6111b0eba9ad6ae7422a1",0;253427750126293,-0;132469536164388,0;369853158962202,0;174931267601411,0;861133641080229,NA
"a4a3f5bfdae4da1c7589244dc99fdf58",4;40110036299418,0;274514701871751,0;528756842685965,0;518754414697409,0;603932010387621,NA
"0936fb4e71c0c3d0c1d734ce09d5fb77",0;156182598223949,-0;0232486925401718,0;369049654871368,-0;0629961096922725,0;949769602185694,NA
"5d0bf697bd9bde462e95a670dc42b560",21;1828568113308,0;318921810688267,0;489811535309117,0;651312631244157,0;514844696244668,0;994819859255315
"bea450ac452905dd9b7543fdd658b6b9",16;8303136071652,-0;492926767281567,0;522313168366434,-0;94363077043026,0;345358362437529,0;994819859255315
"1be3768c4ce841d9fea4c21c51c52fa2",2;66352079215523,0;551989213859092,0;522864170365988,1;09334767831389,0;274241176600827,NA
"7f841643b8c54db4b727de647155c5ec",12;1749088859275,-0;471927100533828,0;499616738930293,-0;945861700671028,0;344219130214324,0;994819859255315
"e77083514c15653bfaae427077e01424",0;597439126707747,-0;318605089542468,0;369906242501373,-0;79959005711296,0;423948350094245,NA
"20b88767861a3499d3a8570bf2be4163",32;1891357440841,0;0714435439522719,0;414437624304984,0;172373380010699,0;86314399859874,0;994819859255315
"f427c80ef3200e1d37e5cbf2bb290bc1",0;800881504536477,-0;203934798263141,0;420766254822855,-0;458363457906352,0;646691340377928,NA
"10e76fb01e2047c0c07af5f9f3f71c70",0;473897729914814,-0;168214922399238,0;385927893339832,-0;00411275635562949,0;996718504452456,NA
"cf30b5e7a0d1f6b8c1dda0e94f6ede37",0;523035664613398,-0;219954533343163,0;371307598174509,-0;133032535826756,0;894167649311071,NA
"c6fa41863e087d1fe6e0a35a0f7d95f3",2;25075063033324,0;152861706423315,0;529033302361517,0;289862058889668,0;771921768681863,NA
"8bdddf084d2b2a8e34a7e856c74e4eb2",0;111100867847506,0;0335466389489685,0;369125602379799,-0;269466058012331,0;787571058287294,NA
"f15d30c515f23db6a2bd24bd6815dcf9",0,0,0,0,1,NA
"1937e8154d0a28d0a346f59a0a15d679",0;241144343810672,0;0412661257621173,0;369101896135465,0;109357138954931,0;912919227958172,NA
"b692ba1ca13126ef834abad5007ba5fb",0;245803462500432,-0;026968338078203,0;369083883561696,-0;0785225163352855,0;9374124200723,NA
"bfc09b3a1e6531db99e932b5e65c9ddb",0;413248496431204,0;0213979009997808,0;370655459838409,0;74398261215523,0;456886994476887,NA
"749e04e71c7f9252d14df488fa15e435",1;04657088192217,-0;143507390434874,0;465152509143455,-0;304333870014998,0;760873543611211,NA
"c68c864a1ee6f7630709b0740a1eef0f",2;22086071739933,-0;594806816936638,0;543841195536508,-1;09215183136829,0;274766370538769,NA
"1825df9879c501aee5772050881440f8",0;159649531171295,-0;0371138468929251,0;369056314133169,-0;105560447470526,0;915931107700756,NA
"651f23534d159c37ccee418d5c6f914a",0;115703480572724,-0;109593148921055,0;369049654871368,-0;308006437557632,0;758077433859078,NA
"c25732fc697269490de001e6d928548d",0;537695430777238,-0;27614422970974,0;417737077160636,-0;646082835994417,0;518225710502018,NA
"f028fce5c60db6b5d448b0b694fae938",2;88816457646419,-0;310887817828744,0;541882886057481,-0;576177248032186,0;56449538207554,NA
"4fda7fee5e5d97c5bda0baa8b9afb3f9",14;1973171882501,0;377479105572784,0;536426935212495,0;705379130394074,0;480574327979592,0;994819859255315
"3e2199d3327bc5c100ba67ea45aaff86",1;25541919976248,-0;200058364382671,0;465600465129608,-0;0930716069796404,0;92584667385255,NA
"1b7eb0f5a912d5f5b8a0e57c5d13233f",2;89549023953431,-0;230795018115947,0;535700480615964,-0;4317990143651,0;665887495953199,NA
"74b812415f134eb4980bbdfc764466c7",0;133646712225982,-0;0970794826162742,0;369049654871368,-0;269466058012333,0;787571058287293,NA
"8a7e967934c9edc0baf8aabbc18ea3bc",3;12151061099354,-0;0455641623337724,0;555591428757135,-0;0819915432551074,0;934653438318669,NA
"f932c5cbf3b59a3d28f733e8835cd6f7",1;49815055516539,0;375882865200885,0;554348221610325,0;674617953643974,0;499918523418437,NA
"af4ffd9d50da8941821aa1b504309ce4",0;353058133706257,-0;213447850143509,0;384895228334396,-0;539080752760771,0;589831135703175,NA
"7803e147e2f136a8eef773de51902eec",0;96310992763704,0;0088755377858117,0;463032935053457,0;0189381264272403,0;984890464497685,NA
"4ed8f8fe598ed0de37588391ba9fab8a",0;218725062482238,0;118716939036744,0;379655105972628,0;322695734063117,0;746925683183375,NA
"96dcda0afdd757ae960cc257a3ea3baf",0,0,0,0,1,NA
"5b3d1b3501de9f08dedd315bf71e4fb8",1;33175210008939,-0;123500575273841,0;51043421209658,-0;241777304713147,0;808952725471796,NA
"9227063050777114f416c245b77a4c2e",3;49221825730554,-0;121519914705106,0;516630605569132,-0;235472651612856,0;813841902994096,NA
"368480d48fcf86f93a946cedc8eeb25e",0;226930211271172,-0;169418075458799,0;369110704285259,-0;395718710755339,0;692312550731242,NA
"f0476dca3d200b90490e20e27376d58d",38;4048065723734,0;347582062627848,0;357488373127088,0;97228012656116,0;330911207860737,0;994819859255315
"0de3ca52aed5c5882ee5d602b8b13d3b",8;98626339162741,-0;329623198798464,0;52697653409283,-0;626292704498944,0;531122970660955,0;994819859255315
"feb2bf9d8f55049e2c9ebb29c171b9d7",31;6507032810485,0;76428284124897,0;546315588703245,1;83936446583637,0;0658615969624679,0;874346302532354
"1e6a76aac876e2db817ab3ff59b2b73f",1;83470809542012,-0;305699408053823,0;45006386509063,-0;288588101493762,0;772896601908,NA
"f5651be1508451ca50bb4b4e6d22a48a",0,0,0,0,1,NA
"8f638ac7f127f6ead5dfae5662f4facf",2;29761301973402,0;78781844436837,0;542549580121432,1;45031601431802,0;146970415297096,NA
"0a859c590216d53520a8d96c51c610c3",0,0,0,0,1,NA
"a24c463e3d639939bb84c8b496d9760c",1;92871165615051,0;302358147557447,0;537959579263518,0;564643485376244,0;572316281250674,NA
"69f1e7f664b902d71b1f47b471dc6818",5;25486049824048,-0;314547811059822,0;373489396268137,-1;32843924504009,0;184033041843961,NA
"91f35622b28a66597f3f95a6ff38b530",1;03448493835445,-0;251900589182934,0;415642119651662,-1;41074772160356,0;15831901427387,NA
"eeca547b20b7c291bda1ec046cf343d7",0;118430723835149,-0;109593148921055,0;369049654871368,-0;308006437557632,0;758077433859078,NA
"0277102a716eb4b29c955229c1f0bd05",0;510299642456498,-0;311360640799454,0;372813868575724,-0;863874016309922,0;387657102087149,NA
"54d60292089b18bef42f2827b9b47b5c",3;05866116405972,0;0340599919389867,0;53814572439212,0;0632230117131042,0;94958892073589,NA
"4263d8c75275d2d23dd5863129f2a317",6;10058958316716,0;394258422459865,0;545413934745846,0;726297813368455,0;467656219561656,NA
"c7b69ff9f32b844afba2b05dce3cfb3a",1;13072396930697,-0;208707068077647,0;464930027091088,-0;447942521738505,0;654194679301272,NA
"77a1be56413b28396632ba0e5459d2e2",0,0,0,0,1,NA
"b02832d2885cc15f2d527e5196240109",2;19452835852142,-0;182126059141831,0;542617259006466,-0;336054918749954,0;736829453000647,NA
"df25e08efec64fdffd8a5937db6e7016",5;64332532226864,-0;464594288820357,0;506918242394182,-0;918334205574777,0;358443924727525,NA
"bd7708ea098ca95f13ed85fa6653f548",4;68987183566853,0;404279762990464,0;524481322706121,0;770999886740754,0;440706998725929,NA
"d765b57b216d52f666639be13a4c151a",2;42888979627169,-0;373609957994348,0;486357164459193,-0;752666576762249,0;451650299384465,NA
"966114f7815f726402d98992bd27c0cd",0;239244723492729,-0;236220634171212,0;369138695240602,-0;536743015485581,0;591445138613667,NA
"6a0a796e983996cb53f9b0b935aabbd9",0;456904415605531,0;0948947952118328,0;369424739720331,0;259750659088194,0;795056113114859,NA
"75cf5455c679ae9954c1da6e85a2bbe0",0;162735023999549,0;0743582223929108,0;369049654871368,0;183140794131211,0;854687547951062,NA
"f34d606ba4846337949b09d27df19ad2",1;01295662939742,0;00770411121052418,0;496458405078872,0;0152796062137048,0;987809112469151,NA
"66dff2fdb51112383ab0e7805e79b275",0;175583941291157,0;0596213596164352,0;3690669168759,0;140009806122465,0;888652242542004,NA
"1ed9a209b367fd8ef3ea6a16869fb522",2;05332090422435,0;177643552653627,0;509310105708776,0;351129647512533,0;725491086753871,NA
"566e22f1997363f75206243267421078",9;49406298598533,-0;241644367866264,0;534267285757175,-0;454654950887575,0;649357495063577,0;994819859255315
"9c9c3ae63b62a460e5540854276817a2",2;50454323078028,0;38451533528954,0;536327071701099,0;726688588736941,0;467416745442626,NA
"89f4555874c1c8448806c58e85b5626e",2;25339445320418,0;197165723620897,0;54026505213997,0;368841186005191,0;712246103746757,NA
"af43e4e2dedb301ca5163f13d85e965d",2;42508417726667,0;507848574932443,0;538852461596859,0;958068365700432,0;338028285947434,NA
"520d823d6dab52809722d4018de0ddca",7;575637960881,-0;214610892796108,0;40118308503837,-1;16096041895842,0;245657996259679,0;994819859255315
"a2b8bcd5162592297ed984655c5ae58b",1;27820233469126,0;0736713236176329,0;465363931336986,0;156868613442394,0;875348396410699,NA
"157a0bc003e9df7829f35bd01e666143",2;5326183773807,-0;515439084336471,0;529441863301354,-0;973722906656927,0;330194140474019,NA
"a8827a2104fcc149de49d2ac93f63320",0;168801153389031,0;208702789080663,0;370787566743695,-0;347399225464976,0;728291415141744,NA
"af2e03417c3f1c9dfeb95a930389e2e7",3;37706500222844,0;441596213502942,0;555707982820514,0;798342786001282,0;424671595278752,NA
"30b6f32f00fcad957a09afa53b5d9c08",4;60084187683527,-0;624701740979374,0;551914222862994,-1;13526790975345,0;256263083445185,NA
"f71e3ac155445dc51e3a7c3cc44709a0",1;38565376393136,0;111742742979314,0;555418554309361,0;199994861431595,0;841484599923124,NA
"8b0fafad2af16153774df8076fab79bc",0;402983490280576,0;126869441596764,0;413428149531579,0;31645117944967,0;751660075659734,NA
"f3649bfd409e82370b9ca4867a89f9b4",0;131172851001563,-0;0970794826162743,0;369049654871368,-0;269466058012331,0;787571058287294,NA
"dd4060699d04d07061586001ea39bb77",2;90213309546823,0;108787711375899,0;515801982475032,0;213310053072994,0;831085132779968,NA
"4abd0d7a06010de8841de2a7c52d2c82",1;53920560160924,0;0927135948369209,0;481938685729857,0;190947742609641,0;848566535076376,NA
"5292228b79febd5acb1a7caac5f72731",0;0879803103327556,-0;0845658163114938,0;369049654871368,-0;231758804990393,0;816725354784243,NA
"ab3b4b3bca566a107f7097e45d3527e2",0;0809163888887997,0;0635128330915717,0;369049654871368,0;172098340299787,0;863360217546017,NA
"832a2524b48db66e0b03f8270948d018",7;43788634371902,-0;482746908180065,0;48360148652283,-0;998432848084688,0;318069511903091,0;994819859255315
"9e02fa6561abc635e886d564de7717be",0;24578719024332,-0;09581893457756,0;411833420002849,-0;244425668104936,0;806901164265727,NA
"33a6ec92b2fb27bcbe4d1f461d794aa7",1;34828062218078,0;343393869166185,0;546132205687245,0;626390502002413,0;531058837869842,NA
"191a2386bb9ccf759a9d5d1b71eb82c4",0,0,0,0,1,NA
"d6d6b7a6fd5053332cfb3c9bbedd0153",1;93412976291987,0;253910016792071,0;546167681574088,0;464578517400756,0;6422333193937,NA
"d12e705ff9658422ec4d78e0ed45e1e9",0;618230546928953,-0;155944392305091,0;480722737651924,-0;314790127362858,0;75292100816939,NA
"a22f3b2af9547a6b06f16c93b5383087",6;32111330771422,-0;18231846771752,0;551075866895783,-0;330989703476639,0;740652263061394,NA
"2a68b14fd31dbe3452da79d5fd2fab0d",0;698926184196082,-0;0110313399817775,0;440724916388067,-0;023793842133636,0;981017051925898,NA
"79351d6dc0481c7c1a5ec3002c5bb30b",1;29987267147772,0;454309111265381,0;513850465709355,0;889592661123829,0;373684648286258,NA
"2c31f1aa3cb255c8bf9b4f9d4d8a3ac5",1;97084066543538,-0;190150957470279,0;49808854351349,-0;383189165572782,0;70157951070404,NA
"4416c2c19656c30421e46ba37639afa4",0;137811480491703,0;284343642865332,0;369230222996513,0;237653730444436,0;812149673274889,NA
"e17c38f6148e6f0ae8ccf0b3efcee2c7",48;9401854575474,0;0289342224351483,0;367648322685199,0;0787133516643067,0;937260625340341,0;994819859255315
"f7421520559300aec6236e6f603c6f00",0;0771356537151491,-0;0720521500067132,0;369049654871368,-0;195249238835392,0;845197833728971,NA
"e45b8f8109d2510bd86f8e20c113f271",1;4997889417883,0;229025041611311,0;483213942848216,0;474903614162085,0;634855675283059,NA
"fef66d1a6c82c3be8bbea683b2af00a0",6;4865402079006,-0;307468624200109,0;556466865303152,-0;553385854671997,0;57999922289038,NA
"c007f1fd4845b295287af75d04830d3d",6;12135102720544,0;278059541590242,0;551646249829471,0;504414986490045,0;613969788935814,NA
"e7e82a83e8d2fa64adddb5667679957e",0;949414333203267,0;263540194490277,0;467589042092027,0;748835587759953,0;453956307132409,NA
"3a1bbea94402b883002265a325a704e9",0;0251372315236445,-0;0219974847875908,0;369049654871368,-0;0596057590007993,0;952469631507276,NA
"a91d418ab139f6607b986f6a6588c2e7",2;60834284462913,-0;357900731700183,0;552428794806399,-0;646242404566171,0;518122381372324,NA
"2c622d6bc2c837dbdc04330bb1db4031",15;6800207563505,0;240664930713249,0;486574905473772,0;494661731649596,0;620838918834024,0;994819859255315
"47f91cff14b1fcc00b34fad3d02be7aa",1;22710354527645,0;326803035721181,0;522444986203232,0;622837630617468,0;533391226902219,NA
"d556e58a61be40656918b959a7fedb0d",1;51233390357066,-0;0780238020550179,0;530572415190338,-0;147074163487918,0;883073482640533,NA
"f0bc0887a21a17b28e8daa7e759803f7",0;314479857814991,0;136716754819556,0;371917043936679,0;244880758993741,0;806548760282757,NA
"9f4024103fda014267fc5570fb5b3444",0;872139212510938,0;0334250787776265,0;522615955089577,0;0634404642697392,0;949415766300363,NA
"aed65798f59ea3e8b3c23a4aafdb398a",7;75030521762333,0;161125862551338,0;535300708665388,0;301099331986127,0;763338750402123,0;994819859255315
"807727c0db24db0d86bf834420b34b8a",2;67421836811384,-0;00986896822725089,0;550931264924322,-0;017874739395894,0;9857387808366,NA
"b53f3c5684c839ab7b734be6079a1eca",1;86008876146172,0;920271882809516,0;55220353354645,1;69388461628188,0;0902872107662512,NA
"30623b496185c5d2734aab12ab609f24",3;48507826025851,-0;172861377682852,0;5473561547147,-1;09273634117271,0;274509578860935,NA
"f3309c0c26144a4d3eb15b95bba2e4fd",2;50954124175807,-0;49526314039246,0;487525352671974,-1;07583027916594,0;282003167802324,NA
"3cbfb0c0dcd7972138daa4cee4620e2b",0;23107664441274,0;0234916619981262,0;375553951053767,0;0580496670476623,0;953709066614042,NA
"dd3c07f435516bf255b13aba81247223",0;609337402086131,-0;463184655036833,0;397827163296957,-1;0501126029847,0;293666344981956,NA
"b684be806a97a9d93537326669b80c37",0,0,0,0,1,NA
"5c200f64fcab7b74cf4b83f033f8c570",1;99327845045706,-0;286759102737116,0;53863493362652,-0;534292735202503,0;593139017657184,NA
"92029bdf9673ca396f605686df3c91a3",4;29037873941085,0;30604362025899,0;556074462254726,0;551469497643747,0;581311870764264,NA
"496ac0f204f3a2e87a9749fc9e313a5f",33;935535003099,0;190278186683335,0;54599628307075,1;65681436210548,0;0975570124239315,0;971581461463847
"eed4875bd752e0f6e5c2ee40061d4035",0;138695797398151,-0;203992057744524,0;372174921173847,-0;370987465853927,0;710646867422538,NA
"3edd6baef0d7f57d8d5168718b77161b",6;7352083977844,-0;171797147685591,0;503566383288698,-0;341581083858789,0;7326661747432,NA
"ad6e641762d7c464b8346bdfbbd59f6b",3;44684419282008,-0;151170381940351,0;552547029338293,-0;274092036355089,0;784013893645902,NA
"35cf7900898adde1b2dd43ee55a1d998",108;276601878483,0;100869904336312,0;207986358754948,0;484960605582694,0;62770429027688,0;994819859255315
"4f6780da5d88c874004d5dd5ab996106",0;714894638511346,0;425662557970908,0;376595260276154,1;03459013755068,0;300860361803425,NA
"45f03a6963153cb5899a8b48fa50b685",2;8397167403863,-0;894962251469201,0;541263501745123,-1;73480525318277,0;0827753054209624,NA
"3ac9819daa199544f7d5933cfafac9aa",5;39500792244687,-0;0661183179777087,0;535297686870037,-0;1235069011007,0;901705709844046,NA
"86af3994fc6b5bb6ca12e76c61e2d0f4",5;31734281092845,0;26576771371086,0;553956761742655,0;48034541454001,0;630981801187745,NA
"bd1dc55f015c97286c0a2a6722cf0deb",0;257800872387401,-0;135438020769132,0;435127708031239,-0;31141364826633,0;755486179576991,NA
"50235877ef1e1f29f86ff9f5116c64b3",2;07971208189198,-0;586073880408075,0;502606768274818,-1;23851491471285,0;215525195292793,NA
"441c5f27025f034d78bf322a4cbb38ad",12;3317166344231,-0;0799531882743146,0;550709455823732,-0;145147106343006,0;884594726579339,0;994819859255315
"ea9d4f93bd15b8e34462635e05f267d2",0,0,0,0,1,NA
"7d1e6eb5a37c8b8fe591d5188402a21a",13;5938107913192,-0;454395822946108,0;518497606565152,-0;876532279190324,0;380740736264277,0;994819859255315
"1c2c6e339f9bbf7ccce18237e72d1d26",2;2671469651788,0;0712243636014938,0;449656736506268,0;158725636376542,0;873885039320086,NA
"61538cd32c06a5f7e867705efc956cdd",0;0819302883060741,-0;047024817397152,0;369049654871368,-0;127421382939764,0;898606893043385,NA
"1b51d74030ae9693afe211d0eb94f2ab",28;5667394856646,0;112068217011819,0;462023677143808,0;242650591892289,0;808276085536942,0;994819859255315
"4eed24b394451dc3aa0091fb930bd763",1;43215825316982,0;00358859785004368,0;509953254890978,0;00696358898794846,0;99444390476274,NA
"f0262272cfd5a59507cc6fa7062f326b",0;439377950250534,-0;143395697816317,0;369492350082163,-0;376085241659388,0;70685352574446,NA
"d5da15f31e2635130579313b4d733c7d",3;70423115523363,-0;274416453360224,0;48273512266466,-0;579072097746885,0;562540526178093,NA
"c7b464a3ec12b70a836aba7a5a00d0ad",5998;92586959942,0;878095594249448,0;355426709311424,2;47087640675844,0;0134782391776615,0;393569753629979
"67317eae38c940c81c19dfeee8a2640a",11;6582376766637,-0;295404495065904,0;366916546819021,-0;805059478242864,0;420785357916232,0;994819859255315
"d085cf284c9f7bb0c987b418bf3790d9",6;19787645063103,-0;573871950959968,0;542932192803499,-1;05706103301084,0;290483733706155,NA
"e93e69a4b3221fad1df568b0633e21e9",1;70918548146198,0;00752731072689407,0;554837225769057,0;0135666247227034,0;989175731632964,NA
"684991f850f15c71841499c31f9bf317",1;80546950716976,0;505644908705792,0;554661299763476,0;908506345487636,0;363610762743961,NA
