ID	meandiff	sterr	pval	qval	struczero	method
afe366ef5f4f3ee4c2befbad7452d1b2	NA	NA	NA	NA	NA	ANCOM
b17072f2abecdab08b6139bf4bf25fd9	NA	NA	NA	NA	NA	ANCOM
b684be806a97a9d93537326669b80c37	NA	NA	NA	NA	NA	ANCOM
547d423c945599210bd037774be16e1b	NA	NA	NA	NA	NA	ANCOM
d296db5c74647bc822255250d8be1d8b	NA	NA	NA	NA	NA	ANCOM
d8f40662e64d4d17cd6800f772b9ff01	NA	NA	NA	NA	NA	ANCOM
3a816eafa61e4c84c6848f361b5868a0	NA	NA	NA	NA	NA	ANCOM
45102fe6d918afc4258f8106fee5f54a	NA	NA	NA	NA	NA	ANCOM
bb76b3e2cd4033bbcd05c8ab58b60f97	NA	NA	NA	NA	NA	ANCOM
20a7a3de4f4f3e20ed5964257fb23952	NA	NA	NA	NA	NA	ANCOM
c7d263a77c9581eeb512b998435dc109	NA	NA	NA	NA	NA	ANCOM
9d822948f8cdabe69bed166938be7378	NA	NA	NA	NA	NA	ANCOM
4382b3ebffef4cab780c7a49960d564a	NA	NA	NA	NA	NA	ANCOM
4c30b2d1ccaaca96b6f6c3158177166a	NA	NA	NA	NA	NA	ANCOM
a1e29897d324a866d428195d32f074a0	NA	NA	NA	NA	NA	ANCOM
00c72f576545e00103e3d1501cf955d6	NA	NA	NA	NA	NA	ANCOM
5bd58d36f1d05c510ce81346c2cfe436	NA	NA	NA	NA	NA	ANCOM
2b9f567f124a1a1334135dd9072a192b	NA	NA	NA	NA	NA	ANCOM
8903abebd8671c4abce8a6b5a87f42fb	NA	NA	NA	NA	NA	ANCOM
97d2e43071f225040a69696c9d3244c9	NA	NA	NA	NA	NA	ANCOM
c177fda73abe6814330cec38f452cd36	NA	NA	NA	NA	NA	ANCOM
3fce61e78bd0c6c443e29ad185f7faf5	NA	NA	NA	NA	NA	ANCOM
f417a6a1d37ef6c0b9c4f6e18d20b0c2	NA	NA	NA	NA	NA	ANCOM
fcf956ce11d76ca9bbda5819d4b9dd6a	NA	NA	NA	NA	NA	ANCOM
5933541ddb4bc594df757f888d1a32c4	NA	NA	NA	NA	NA	ANCOM
3667c626054a9a0276488a9cccafef3f	NA	NA	NA	NA	NA	ANCOM
cd99b495266fb7b66e1799040da14100	NA	NA	NA	NA	NA	ANCOM
f6faa8fce5aa9185c9266a54992f3035	NA	NA	NA	NA	NA	ANCOM
42a7ab7036d981bd16ed1c31acfbaf43	NA	NA	NA	NA	NA	ANCOM
190a46c4d4f199e7f077f44e39ca2e54	NA	NA	NA	NA	NA	ANCOM
c59880778011333987f047776c5b6b5f	NA	NA	NA	NA	NA	ANCOM
1dbbdb2a7856e9d1d246a3191fb650b0	NA	NA	NA	NA	NA	ANCOM
00791b544aa107b92e1a40bd153f6ee1	NA	NA	NA	NA	NA	ANCOM
f9358c4969d1582fcc2297d03dcb2750	NA	NA	NA	NA	NA	ANCOM
3ec05736c2812246dfb33458e010a317	NA	NA	NA	NA	NA	ANCOM
929ac7d5479f3f25b16944b6374db92f	NA	NA	NA	NA	NA	ANCOM
ab7907f727af53c761e7b8f63d1b8219	NA	NA	NA	NA	NA	ANCOM
bf183160f0cc84ee1de5b7597f9c4ce7	NA	NA	NA	NA	NA	ANCOM
4976295d92e1d394d8006bb224948b85	NA	NA	NA	NA	NA	ANCOM
4d5cacc7a399cec034832b72ad80f210	NA	NA	NA	NA	NA	ANCOM
a6b0bc03bfb1173741acf42095f1e5aa	NA	NA	NA	NA	NA	ANCOM
c344a59c709d5e3a335d434225330eed	NA	NA	NA	NA	NA	ANCOM
19f049dd36b3585cf82dea2f197be612	NA	NA	NA	NA	NA	ANCOM
b1868297a251c2bc0167d602e837cb22	NA	NA	NA	NA	NA	ANCOM
2496f8c21181a22fca7414765420c0e8	NA	NA	NA	NA	NA	ANCOM
