"","taxon","mean;difference (Infected - Healthy)","se (Infected - Healthy)","W","p;val","q;val","diff;abn"
"9305a438947c5199e6f201881e362629","9305a438947c5199e6f201881e362629","-0;5769324601","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fa5e76cc999cfbb789c2f7ed7afec1c1","fa5e76cc999cfbb789c2f7ed7afec1c1"," 1;1991731346","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"c1087b3a43a276ecf0f789bb54f3d01f","c1087b3a43a276ecf0f789bb54f3d01f","-0;6419838778","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fbb0aca6e880fd2d9c8a54c2b0d6fde1","fbb0aca6e880fd2d9c8a54c2b0d6fde1","-0;5899812508","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"73ab44635523ebf1f6c8fdf143a99e15","73ab44635523ebf1f6c8fdf143a99e15","-0;3875439327","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"8672475e707b21eb0e084329e98ad6d4","8672475e707b21eb0e084329e98ad6d4"," 0;5473365663","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"778c9ed47ed8877a057061bb649d9bc2","778c9ed47ed8877a057061bb649d9bc2","-0;5019044897","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"46bceb0b00b112af5500a89b195f888f","46bceb0b00b112af5500a89b195f888f"," 1;0082759793","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e6eb553afa148171093b3bcc84a98301","e6eb553afa148171093b3bcc84a98301"," 0;5198617310","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"d5507090c443f1def5aa59b37f5ad6a3","d5507090c443f1def5aa59b37f5ad6a3","-1;1600173467","0;31889724","-3;6375898399","0;000275201214","0;042642428"," TRUE"
"e57ccdbb7514f04832d8efb76c75607d","e57ccdbb7514f04832d8efb76c75607d","-0;5773487560","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"b33442aec60715b3ce1a40f30efa4405","b33442aec60715b3ce1a40f30efa4405","-0;4521869371","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"037c90d9970c6b4072b87bd8cfc24a00","037c90d9970c6b4072b87bd8cfc24a00"," 0;7590722747","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e7a004c97c2afcb32d3a1e54c654794c","e7a004c97c2afcb32d3a1e54c654794c","-0;3361075576","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"a9d960acc3383873c5582c00a7e703f6","a9d960acc3383873c5582c00a7e703f6","-0;4276525813","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"359345d4553b44d51338d9fe25f92fd1","359345d4553b44d51338d9fe25f92fd1","-0;6962642119","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"d8305434e3fe41ff8b3ddaa662e34c06","d8305434e3fe41ff8b3ddaa662e34c06","-0;5250891935","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"2d73384f30dd88c022af9485bdf0ad33","2d73384f30dd88c022af9485bdf0ad33","-0;5541700771","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"d38bfeff47f6e43ad599e5202ce953bf","d38bfeff47f6e43ad599e5202ce953bf","-0;4961605862","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"1a8bc7841da7c614683b76854da25b21","1a8bc7841da7c614683b76854da25b21"," 0;5358635298","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"9e7ba093cb5746ae366105e8705eefde","9e7ba093cb5746ae366105e8705eefde","-0;2994784319","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"cc1b2a50cac29cd611eb51a62afb8ace","cc1b2a50cac29cd611eb51a62afb8ace"," 0;2838904025","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"b35e8e95c6fbc49f5a53420988d84b06","b35e8e95c6fbc49f5a53420988d84b06","-0;4941185394","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"574120fc33ac56732ca39771bd53c8b4","574120fc33ac56732ca39771bd53c8b4"," 0;7177737406","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"c9555e4c95539195f21e06f7a31a0fbc","c9555e4c95539195f21e06f7a31a0fbc","-0;8892293793","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"4731027c1c404ad20ed65d5c7992d96e","4731027c1c404ad20ed65d5c7992d96e","-0;4915560555","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"c933d98f31a53f21c7db4375232b38bb","c933d98f31a53f21c7db4375232b38bb"," 0;6608046441","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"73a40efe316d9287f4ae4d6dcfe01e45","73a40efe316d9287f4ae4d6dcfe01e45","-1;1252061538","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"601dc84f6b6c1268bd66629395383682","601dc84f6b6c1268bd66629395383682"," 0;4574517866","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"0679e5f2949f8a5d9426b1059c9a02f9","0679e5f2949f8a5d9426b1059c9a02f9"," 0;7689588895","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"3d387abaab36eab34380fa9362a7dc3b","3d387abaab36eab34380fa9362a7dc3b","-0;6301508295","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"f8d799638e47738d3c0dd2454076ac4b","f8d799638e47738d3c0dd2454076ac4b"," 0;5431263552","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"5e9b7160779b9b55da76d8f41138abda","5e9b7160779b9b55da76d8f41138abda","-0;5755600722","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"b615bcff643d09a4919c40df64edad30","b615bcff643d09a4919c40df64edad30","-0;4965416151","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"a7f2ed23727b5ad15c9ff563ac356ef7","a7f2ed23727b5ad15c9ff563ac356ef7","-0;2947956202","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"5830d857bfdd7e977087d6955b1693aa","5830d857bfdd7e977087d6955b1693aa"," 0;5819005236","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"92461342e761be2ad3057eb7afe75eb7","92461342e761be2ad3057eb7afe75eb7"," 0;4811188849","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"60d0602f6df39ff98ac3ebd520e26ef7","60d0602f6df39ff98ac3ebd520e26ef7"," 0;5258246824","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"35abbe99c049e4b43040f098d3a6ac5c","35abbe99c049e4b43040f098d3a6ac5c","-0;4435992033","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"0ebed913dba1c526c594a6cc042a2352","0ebed913dba1c526c594a6cc042a2352","-0;5433452987","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"3473fcb13f5a85277e804d76221a5120","3473fcb13f5a85277e804d76221a5120","-0;5311216573","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e727ce13a229c2728ddb449f1137cf69","e727ce13a229c2728ddb449f1137cf69"," 0;8964455604","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"066a17ccf9cededd7655b6c77572085c","066a17ccf9cededd7655b6c77572085c","-0;5310433763","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"3d6b1f401129fe52d5cda65f17927d8b","3d6b1f401129fe52d5cda65f17927d8b","-1;0259400635","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"f05a0f0ede5e3e5c0a11be89d042a09d","f05a0f0ede5e3e5c0a11be89d042a09d"," 0;3396844084","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"f9c373e479ad909ae3c5107182e9afbe","f9c373e479ad909ae3c5107182e9afbe"," 0;9743236599","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e2af6a2051e58011b8f1896885e59b4a","e2af6a2051e58011b8f1896885e59b4a","-0;4529618632","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"da4215f1b2dfc97b0cfc241a4a847d8b","da4215f1b2dfc97b0cfc241a4a847d8b"," 0;5981996521","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"0ed5b99a4aeca8b560ae63673cb7db5b","0ed5b99a4aeca8b560ae63673cb7db5b","-1;4740123181","0;39722135","-3;7108084122","0;000206598424","0;034923852"," TRUE"
"5c2a12030868a63166804bf494c6faf6","5c2a12030868a63166804bf494c6faf6","-0;4930705118","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"ba0a4eee7ed2554f501d6598fb9a8823","ba0a4eee7ed2554f501d6598fb9a8823","-0;9318438902","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e09c2bcb01ba370bbf08356df779ce59","e09c2bcb01ba370bbf08356df779ce59"," 0;7996036649","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fef95dcc942f32d917629c8b9ebadb34","fef95dcc942f32d917629c8b9ebadb34","-0;7497911398","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"33a8b0f3d89ec63625246c7f9ea0580f","33a8b0f3d89ec63625246c7f9ea0580f"," 0;5895035228","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"76985882a156ddf0400ca1b59331d8b9","76985882a156ddf0400ca1b59331d8b9"," 0;5172096702","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"9aae0ddfef898954a589c6fd8314d2c1","9aae0ddfef898954a589c6fd8314d2c1","-0;6332810028","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"7d5de1f8f58ef9e896b00cf8ecda4fc0","7d5de1f8f58ef9e896b00cf8ecda4fc0","-0;6457956666","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"4aee70a92c241ae50d6d4da0c29e6675","4aee70a92c241ae50d6d4da0c29e6675","-0;5656910485","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"96ef9b25c43907adb87bbe48ede96a9e","96ef9b25c43907adb87bbe48ede96a9e","-0;8228518262","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"3cfa35f65098c2821d7b0a1840f659a7","3cfa35f65098c2821d7b0a1840f659a7","-0;5153794014","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e3ff3375fbdeffa3aa2e70566a7b4a62","e3ff3375fbdeffa3aa2e70566a7b4a62","-1;0105338203","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"9eb5c3e616223eb1040f784ae579163b","9eb5c3e616223eb1040f784ae579163b"," 0;6112278920","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"bcf8d4f7b376a1e5fbf8a973aa37b91d","bcf8d4f7b376a1e5fbf8a973aa37b91d","-0;4927116028","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"f054de76e4962bc58ce4cfb780abbf68","f054de76e4962bc58ce4cfb780abbf68","-0;5301875377","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"45d9305a2fa39a5d435e288d3d317811","45d9305a2fa39a5d435e288d3d317811"," 0;2943892793","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"acc68155f1e442e514e3faa6068a33cc","acc68155f1e442e514e3faa6068a33cc","-0;6481764446","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"7b488b71b27ab9561a182d6c09dfccb3","7b488b71b27ab9561a182d6c09dfccb3"," 0;1361669544","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"b8fe443f6556bea5314c4a656d0d2910","b8fe443f6556bea5314c4a656d0d2910","-0;4951610160","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"5be73c2d4a7147f158e2bb6bb9f702f4","5be73c2d4a7147f158e2bb6bb9f702f4","-0;5619379363","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"89d01dc2b6046d9aef0c69affc15675d","89d01dc2b6046d9aef0c69affc15675d","-0;4206803871","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"d070a8250a0fe6d2777b80cf8298b67b","d070a8250a0fe6d2777b80cf8298b67b"," 0;6761787755","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"13b8bdad20cbfb128283a486f8e4a9d4","13b8bdad20cbfb128283a486f8e4a9d4"," 1;1539711338","0;25499411"," 4;5254815994","0;000006025812","0;004933827"," TRUE"
"5e273e17a99b5e98eab0d2ca0d7d5280","5e273e17a99b5e98eab0d2ca0d7d5280","-0;4552770116","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"7a7020c8dfdc9bf9705a6be7db64262d","7a7020c8dfdc9bf9705a6be7db64262d"," 0;2264352944","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"7ce024fe158d8bf1a00a29fa2dd1d9c7","7ce024fe158d8bf1a00a29fa2dd1d9c7"," 0;7586501182","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"12cbbc262388d18a21a95e24f96c2b5d","12cbbc262388d18a21a95e24f96c2b5d"," 0;3270835877","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"786238ae943bad9a96c3e3d4f512abeb","786238ae943bad9a96c3e3d4f512abeb","-0;6134777201","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"5a082615532cc8e25a56119534930f26","5a082615532cc8e25a56119534930f26"," 1;3102369496","0;30669674"," 4;2720928469","0;000019364691","0;006001118"," TRUE"
"76e3d015f3cc017a91eac5b5a04c03e4","76e3d015f3cc017a91eac5b5a04c03e4"," 0;4058844669","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"518f20c425744bee1713bc4b199afe4e","518f20c425744bee1713bc4b199afe4e","-0;3867690066","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fa49f6f479fbc08910461436f535c8e9","fa49f6f479fbc08910461436f535c8e9","-0;5000684719","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"8a189a3fc1dec571d5e44dc701c8afce","8a189a3fc1dec571d5e44dc701c8afce"," 0;7435827924","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"22216f93a2715971c5ed9dbef8bbd45c","22216f93a2715971c5ed9dbef8bbd45c","-0;5563825005","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"8b74996e27474c43f45424a126d7b69a","8b74996e27474c43f45424a126d7b69a","-1;3697224531","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"50982a69a6e12846fe467ca01177f0aa","50982a69a6e12846fe467ca01177f0aa","-0;3194721732","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e2cd5fa5ec9511ee822bedb45b839707","e2cd5fa5ec9511ee822bedb45b839707"," 0;4967568250","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"eac7791b5291932c1119840ad60f08db","eac7791b5291932c1119840ad60f08db","-0;9291164711","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"2e3f98149ef98cce1dee8a36fa6ede85","2e3f98149ef98cce1dee8a36fa6ede85","-0;6838770459","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"bf276077208b4ef93f131dafd2fada64","bf276077208b4ef93f131dafd2fada64","-0;4173041471","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"96787a6158a8a4388216dc5fa53ea809","96787a6158a8a4388216dc5fa53ea809","-0;7948390500","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"eabf0bdde67ffe40bfbf1a065df88354","eabf0bdde67ffe40bfbf1a065df88354"," 1;2103355510","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"43c0b4ab209643ab6b802a95b9d92b44","43c0b4ab209643ab6b802a95b9d92b44"," 0;6583505792","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"eb5f2c4a5d30c559898f132166908069","eb5f2c4a5d30c559898f132166908069","-0;6416028490","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fcc811e31a870d7fa7d680857e7e23a4","fcc811e31a870d7fa7d680857e7e23a4","-0;5084597222","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"ea8fea25da21f7da447075bf3c7c6107","ea8fea25da21f7da447075bf3c7c6107","-0;8317531096","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"a8c11ee61236d0c87a9af2c73593326d","a8c11ee61236d0c87a9af2c73593326d"," 0;5429666370","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"72ba5fd18e4042bdaca0ca9d43ca9b68","72ba5fd18e4042bdaca0ca9d43ca9b68"," 0;8190622727","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"3ade5c8ada449a63f32ccead31000170","3ade5c8ada449a63f32ccead31000170","-0;8511022415","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"a3f844a585f2f68cdd63ae4bc5b7a648","a3f844a585f2f68cdd63ae4bc5b7a648"," 0;6321062153","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"df27d1817d37fb803b5db79abfc5f7b1","df27d1817d37fb803b5db79abfc5f7b1","-0;5810622987","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"35fee6c0622e3bfc3fe2a3c85c0873e6","35fee6c0622e3bfc3fe2a3c85c0873e6","-0;5142319949","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"31e625c893cf7de8375789e559244b29","31e625c893cf7de8375789e559244b29","-0;7704507987","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"9e74cde93407327f0709bdd8a77af036","9e74cde93407327f0709bdd8a77af036","-0;8676867162","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"a526a86bd8b0c00b6658043accda51eb","a526a86bd8b0c00b6658043accda51eb"," 0;3197321621","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"076f49a4a3f1db88679fd0d033e6c4e9","076f49a4a3f1db88679fd0d033e6c4e9"," 0;8455830059","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fb2e745a95baa94ab4e61a537dd621f5","fb2e745a95baa94ab4e61a537dd621f5"," 1;0136571364","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"bb4882f6a073214f565664ab9f3546cf","bb4882f6a073214f565664ab9f3546cf"," 0;4569594093","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"0582ffbb0508709e34544ab086f1eb1b","0582ffbb0508709e34544ab086f1eb1b"," 0;5427750232","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"121cadce50547262ee8307fbafe208b9","121cadce50547262ee8307fbafe208b9","-0;6942410456","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e2afbe9b0430cc0b4b0f937f69bf8c89","e2afbe9b0430cc0b4b0f937f69bf8c89"," 0;6626688418","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"cba27669439e27e9f37fc2e6e21db721","cba27669439e27e9f37fc2e6e21db721"," 0;7912707691","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"8f2ae56cb00ce37f9ee4e0a99be8a962","8f2ae56cb00ce37f9ee4e0a99be8a962"," 0;8703288545","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"89045195a30125e41627f6ef0bd4d4c8","89045195a30125e41627f6ef0bd4d4c8","-0;8532651986","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"e2078f85036962bfef581cbf027ee297","e2078f85036962bfef581cbf027ee297"," 0;4716114961","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"dff855f0cd1122ebf95abb4e84bc96d3","dff855f0cd1122ebf95abb4e84bc96d3","-0;3671218287","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"f272ef5155f864229bc1895bb9b7b485","f272ef5155f864229bc1895bb9b7b485","-0;6586271449","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"ec4d827e745bc93fda0b01e9aa9fbdd3","ec4d827e745bc93fda0b01e9aa9fbdd3","-0;4442958484","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"ef33ba7563f9e8569a23b17bd09c8031","ef33ba7563f9e8569a23b17bd09c8031","-0;6588075259","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"c04c0d8ced8d1ce4720747086030846d","c04c0d8ced8d1ce4720747086030846d","-0;7934182256","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"d40e98adbfff66f4911b43c253ad01c7","d40e98adbfff66f4911b43c253ad01c7","-0;4050946932","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"932dc798997a4ca06bd4a8f0b30f4128","932dc798997a4ca06bd4a8f0b30f4128"," 0;4764905126","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"25647b4cf2b0724f84da788bf243527a","25647b4cf2b0724f84da788bf243527a","-0;6421413460","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"f209f08f91dafe21480ad618130fc3c2","f209f08f91dafe21480ad618130fc3c2"," 0;6432875391","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"fc4c75d9250746ff89189b69332d4d54","fc4c75d9250746ff89189b69332d4d54","-0;7439279078","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"22d6db2862dc873223678c6a040f54c7","22d6db2862dc873223678c6a040f54c7"," 0;5730088847","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"a213496e50328f2b0257d4f8cd37b635","a213496e50328f2b0257d4f8cd37b635","-1;0224772138","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"40b0790fc7ea90fff66646a2309da3c7","40b0790fc7ea90fff66646a2309da3c7","-0;7134974060","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"420b7c786b749d254185ba38f5951e73","420b7c786b749d254185ba38f5951e73","-0;3632139430","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
"7971c52f730ea7929be580d6f4c97bae","7971c52f730ea7929be580d6f4c97bae"," 0;4765326961","0;00000000","          Inf","0;000000000000","0;000000000"," TRUE"
