"","cnth","unobh","cntd","unobd","fisher_p_both","padj"
"e08be95cc6d3d27f862317df25f4acdf",2,28,3,27,1,1
"e09c2bcb01ba370bbf08356df779ce59",2,28,3,27,1,1
"e09f3625b6490fb98adb6475dca71a54",5,25,10,20,0;232598470393837,1
"e0a2979da4b496ee28020148c1b17c93",7,23,3,27,0;298979382156861,1
"e0a30c359565b720e8b6172233552a69",7,23,4,26,0;506177594327247,1
"e0ae91c7fbd6042a64c256f1e098a334",11,19,10,20,1,1
"e0b73df7b3dcac96ffe8179672fe3824",6,24,4,26,0;730642324178498,1
"e0bb53b14b6e666799c3062921a644c1",20,10,15,15,0;29491247843872,1
"e0caa66597d86b2d2a8d56d8a6a2b698",12,18,15,15,0;604208013732714,1
"e0db7fd81e127bc3ef831934b6b3ce03",24,6,20,10,0;38165411884707,1
"e0e1cdb5acc72e7078baaaad58cdd13d",4,26,1,29,0;353256021409456,1
"e0e8e9a68e7eddd55e8c70bf91c383e2",7,23,12,18,0;266835660720814,1
"e0f2f3ed296a1f578295cb9c3dfd2571",0,30,1,29,1,1
"e1011df0bbcada3f26b137cc8f254b24",2,28,3,27,1,1
"e1132c92f09addb5d09a4510e880ce82",4,26,4,26,1,1
"e113b3c6e7ee6b48df3dc82fe01731f3",21,9,17,13,0;421975381019902,1
"e11a1f338e6c300cdd643270ac0c19f8",1,29,0,30,1,1
"e1297c7630053f08bb643db625e30020",0,30,1,29,1,1
"e12c132d15d3fb2f79cbbae6585b574b",16,14,10,20,0;192316886243639,1
"e1336908bac99d2c0346ebde4fafb9db",28,2,25,5,0;42380990998297,1
"e14eefbfc79fc0e5360db2120cb3a9ae",10,20,8,22,0;778715677094583,1
"e15f859eb992c8e69231411968997369",7,23,8,22,1,1
"e1654c66d66480b4b5af2fbe057e2ea1",28,2,28,2,1,1
"e165e99fb038f28f0049db4610538372",0,30,2,28,0;491525423728814,1
"e166c829a95f089f2f70b559e8438af0",15,15,11,19,0;434815558704739,1
"e1a089b1905a361792ba1c01643cc386",9,21,11,19,0;784652573562777,1
"e1cb71968e5193ca554f725cc0f0762d",6,24,6,24,1,1
"e1d15e9c994e29b99dc3ed54b7bb9a82",4,26,1,29,0;353256021409456,1
"e1d46edb3503e86d3522d905343143d7",3,27,0,30,0;23728813559322,1
"e1d895e3aa1060765af293fb3150ee85",4,26,2,28,0;670748519990268,1
"e1dc5898bba17c55d5f8a2ffb73e83e8",8,22,9,21,1,1
"e1e4368bd0506a644b04e2e94d0b2869",11,19,9,21,0;784652573562777,1
"e1f791c1d7dc24213f104b0ceaea2aac",12,18,10,20,0;789170351739782,1
"e1f884c1edd62091dc0e781952ab60db",5,25,0,30,0;052185548617306,1
"e1fcbb011d6b891631d109536f3aaa4b",2,28,1,29,1,1
"e1fd1921ff1266daa2db1dfc4020df62",10,20,8,22,0;778715677094583,1
"e20119114b87d35ec4fe3a7eb708f258",14,16,19,11,0;29930159468236,1
"e20732ebabba0e874b14d754d1cc6cf9",1,29,2,28,1,1
"e2078f85036962bfef581cbf027ee297",6,24,14,16,0;053897205782829,1
"e22211da0bc22061da62dccef5d8e808",11,19,10,20,1,1
"e247d3819a2ac80dbe03d7bfbf25faf3",3,27,1,29,0;611953612845674,1
"e24a315688b2ea9dfff0a8ff1db8829e",5,25,8,22,0;532092472759053,1
"e24c32583128e39194a44aa170badaf8",13,17,8,22,0;278912405414754,1
"e24e4e26b8ea201efeafeb8e508aacde",8,22,1,29,0;0256907349631164,1
"e261fe98c1dd72ba8a5b5b09d23f8ca7",18,12,15,15,0;604208013732714,1
"e272f07359ee11a6a558e7f73155ca77",11,19,5,25,0;143165081321897,1
"e2789463dcd9a7fe0fcdb5cc46315a3a",11,19,6,24,0;251569189287884,1
"e27cdff41a9046b370e6b2dc1f4fdcf0",2,28,1,29,1,1
"e29c85ea8c590d3d7e3a509b7e8fce37",11,19,9,21,0;784652573562777,1
"e2a5d3e03e9c18f8789a73a8e3d74ca0",28,2,27,3,1,1
"e2a9771b1677490a70654662fcb952cf",19,11,22,8,0;579559786479708,1
"e2acb94317db957cde0b682454c927d5",5,25,7,23,0;748049793024105,1
"e2af6a2051e58011b8f1896885e59b4a",13,17,7,23,0;170221703169285,1
"e2afbe9b0430cc0b4b0f937f69bf8c89",5,25,6,24,1,1
"e2afcf16b51ee429e9538dd955dd4bfa",3,27,3,27,1,1
"e2b7fc6649c03d793313cf3b628efa16",2,28,1,29,1,1
"e2cd5fa5ec9511ee822bedb45b839707",5,25,5,25,1,1
"e2d5c14d75f20a4ee343812f5d5dc3b6",24,6,24,6,1,1
"e2e531be58f9376b7ce1fc298467ab4f",9,21,6,24,0;552003431365051,1
"e2fce5f65d533486717e842a86938c55",16,14,16,14,1,1
"e3032e56e58b36b8d115744ff43bed6a",7,23,9,21,0;771023976031026,1
"e309002f48f2079cb08c8dbca2b1081a",24,6,24,6,1,1
"e30ab1c8670375f8cb06cec86e10fd7c",23,7,19,11,0;398508976829821,1
"e328e8fb5613e62430c67d8f484f6e0d",4,26,1,29,0;353256021409456,1
"e32fe983cb67908372d59263213c6796",2,28,4,26,0;670748519990268,1
"e341da27f86b57a6392457b70e2e5d3a",7,23,5,25,0;748049793024105,1
"e34fc03fb60834f52dfc03724c3b63f2",9,21,9,21,1,1
"e353db2cc47cb28b4f1fc5e3b0e42429",7,23,5,25,0;748049793024105,1
"e35d894c5302ccda4cc1bd449df9c8a0",2,28,0,30,0;491525423728814,1
"e3648567ab771e6d7a13936124e01532",1,29,4,26,0;353256021409456,1
"e36496b3f2dc88badcfae7857727705e",13,17,11,19,0;792494242590731,1
"e37d0d2b33d78e8c511d27b9941c3669",15,15,8,22,0;110240412487574,1
"e3a753d7619d8a85cd94efe18e75db4f",6,24,4,26,0;730642324178498,1
"e3a86c80e9e2f9ab9449b1bd9a99b862",12,18,3,27,0;0153316216973898,1
"e3b16b882b7167460a04cbfccea3f8e7",12,18,9,21,0;588882185892575,1
"e3b49084dae2d0038ee25cd3e06afc20",10,20,8,22,0;778715677094583,1
"e3b56b6cee44990ab2c539b310229350",18,12,12,18,0;196362969320772,1
"e3e79796db471d7ab73b14d839abcb6d",14,16,12,18,0;794774525639185,1
"e3f8c68362bbe6001c7ad3d25bb8d456",7,23,8,22,1,1
"e3ff3375fbdeffa3aa2e70566a7b4a62",8,22,11,19,0;579559786479708,1
"e402ca6cf9c21c2894f0b3bb48f36c70",3,27,3,27,1,1
"e42fd068d4fb4848fcc42fc81deeaa6a",10,20,0,30,0;000797013131410139,1
"e43a68ee29d0cb550b9762935bf5086a",2,28,0,30,0;491525423728814,1
"e445caf1bf616a01a09210280f0ea277",11,19,6,24,0;251569189287884,1
"e448a00e602f04f9fab7594211d75919",8,22,6,24,0;761068496728027,1
"e45318b280a9ff4b80f247ab0996edcf",24,6,25,5,1,1
"e4551c1bdd72a1957be30628e13fc4ae",0,30,1,29,1,1
"e45b8f8109d2510bd86f8e20c113f271",12,18,15,15,0;604208013732714,1
"e46d53d06287f2ebcc2fa783ba3b27cf",11,19,16,14,0;29930159468236,1
"e4867f4395be3f152222e209838421bb",4,26,2,28,0;670748519990268,1
"e497b94fc3edc2f17841026b8be42e76",10,20,7,23,0;567489732503049,1
"e4cd490929475b93ab8e10b145aa7679",0,30,4,26,0;112399643175736,1
"e4daf94eba4884348990a62328654c6e",2,28,3,27,1,1
"e4fbf82fca1dd9f9032bdec4e8e1289b",1,29,1,29,1,1
"e5004ec02fe4a5c1182a9a4787bc5507",1,29,0,30,1,1
"e51a42a8e8014b68450dae3c48a791db",8,22,6,24,0;761068496728027,1
"e51d5eddf4517194a317a2989ed08785",7,23,4,26,0;506177594327247,1
"e5240e086dd6f06aa906f4c007d403a3",5,25,1,29,0;19450977211905,1
"e5254f305a57803d090a08f19643082f",0,30,1,29,1,1
"e52e3dc759de9e56b656aaa942196627",3,27,2,28,1,1
"e53b7980ac22740d8a6b27f3d7a1f83e",15,15,9,21,0;187187106633885,1
"e53c5da149c5009b38985b0a606b3bda",14,16,10,20,0;429569193194763,1
"e53f0f0324861da44392c0be3c80fa07",3,27,0,30,0;23728813559322,1
"e543c44523f3a5a8de550275a4c1d622",6,24,7,23,1,1
"e5498ddaa6b29132ceb86f473b1368c6",5,25,2,28,0;42380990998297,1
"e556c0c87d838e6fd8a99b7e0d78cb90",6,24,7,23,1,1
"e55d94113d442830029dcf8c4ff26502",0,30,1,29,1,1
"e561416225eee83ed326987a3f667fc6",6,24,4,26,0;730642324178498,1
"e56b77bce266dbebab13a5a7b39364b1",16,14,18,12,0;794774525639185,1
"e575a80176005dad70b428a5ed72b619",1,29,1,29,1,1
"e57ccdbb7514f04832d8efb76c75607d",16,14,15,15,1,1
"e57fb3cf26382beeecb4eec577d1b4d8",8,22,8,22,1,1
"e57fbd10e6b7b27c9c0d9745a219648e",22,8,27,3,0;180580403773783,1
"e5908f3b2430abf4ab56e95e0869b2cc",15,15,17,13,0;79610715858958,1
"e5991176bda1d017fbbeb44e4b1fab83",2,28,1,29,1,1
"e59b8070f09b023300205fc86ccbf57c",5,25,2,28,0;42380990998297,1
"e5b1f34167267e70afbeb2030f10a742",9,21,9,21,1,1
"e5b6c9506f2be294e352cc69e34409d7",11,19,6,24,0;251569189287884,1
"e5c29f10c1cb864bcfbfd1c5dc1768e6",10,20,8,22,0;778715677094583,1
"e5c920e2766434e4e40546732bf160ba",11,19,15,15,0;434815558704739,1
"e5d008ae3dca26127d6cc92b5e8945f9",5,25,3,27,0;706469199425287,1
"e5de29ee9eedb5653fcae664df07ecd4",16,14,16,14,1,1
"e5e9e5a73452532000c6dbacb77dead6",1,29,0,30,1,1
"e5ec1d8e70cea5e5ebc178e78145b93a",1,29,4,26,0;353256021409456,1
"e5f9399fa9a403269fe0476152189ea6",5,25,5,25,1,1
"e5fdf22e645de7837a74babe794fad79",9,21,4,26,0;2092362789628,1
"e605cde145c8b88bda9ba49da849fbc9",1,29,1,29,1,1
"e6067127b3d6eba7195ba463c057c7bb",8,22,6,24,0;761068496728027,1
"e607e573d3b270fae8b399170cefa793",4,26,1,29,0;353256021409456,1
"e61a2fd7232653903436ef5c7e3bdcc2",4,26,4,26,1,1
"e6257949d5acd2b24cb927c4e91f0675",1,29,0,30,1,1
"e64670c5f0c79fbc5134d16ea05e4983",16,14,12,18,0;43789542152343,1
"e64f8ef1a4b53c64ad2d0030908ac885",3,27,4,26,1,1
"e653018ccfca62beffc7db7534b1fcd1",1,29,2,28,1,1
"e6574477bff022c2dd943260708e6975",24,6,22,8,0;761068496728027,1
"e65b0f99b7caa037193fbe11a5d35afd",15,15,13,17,0;79610715858958,1
"e67b1418a1cf886290fba536b4499235",4,26,3,27,1,1
"e689d5be30cb47875cfb46fc6e81d96b",13,17,8,22,0;278912405414754,1
"e68d33fd9600f8db320f93b0faa220aa",3,27,5,25,0;706469199425287,1
"e6936315b36e521a7ee74f0ddff6060a",18,12,17,13,1,1
"e6a5298d822fa8ae3d72e198c305fffa",11,19,12,18,1,1
"e6bf3fa2659102440a16a747710aba17",12,18,13,17,1,1
"e6ceb9c7dcfdefce4d930288d9d165b9",3,27,6,24,0;471644558965516,1
"e6db77d066f990a617b9662703a028db",1,29,0,30,1,1
"e6de00fc31c26c9768e51d1f3cca7cfa",4,26,6,24,0;730642324178498,1
"e6e0fa3def3bd8d6f75c611f6f48372e",4,26,3,27,1,1
"e6e7045e990a59e43e9c959abf37ff99",17,13,17,13,1,1
"e6eb553afa148171093b3bcc84a98301",3,27,1,29,0;611953612845674,1
"e6f696812aa6453cf3f537ba73e8d5fd",7,23,7,23,1,1
"e70e90e80481116f8c8db85f31a8aa79",7,23,5,25,0;748049793024105,1
"e71f3fd6d7f61beb6f8c72667a91d365",3,27,2,28,1,1
"e72094c509b607ab4064b5e0e9c7c293",1,29,1,29,1,1
"e722bc7384171e69d0f374f15c3281e1",5,25,6,24,1,1
"e727ce13a229c2728ddb449f1137cf69",0,30,1,29,1,1
"e74ed76bd8f2863548028e44b5e25218",18,12,14,16,0;43789542152343,1
"e75dc491cd590ba55210575c398eeb33",3,27,5,25,0;706469199425287,1
"e76ccd321e94f6336d90382915d996a6",24,6,24,6,1,1
"e77083514c15653bfaae427077e01424",11,19,11,19,1,1
"e7727a9ee128cd6929d61758249ee6a8",9,21,9,21,1,1
"e79d66ea6757ff4b04d051f998865de6",9,21,10,20,1,1
"e79f4c0b2e84cc562e7972d1d6e309b7",18,12,16,14,0;794774525639185,1
"e7a004c97c2afcb32d3a1e54c654794c",7,23,7,23,1,1
"e7b5a59bb09812c5243250214f874790",20,10,13,17,0;118764899192019,1
"e7c96da862411a8c839d6c290026b806",10,20,10,20,1,1
"e7d1c27aa84f0c390c28039f5bc22729",1,29,1,29,1,1
"e7d9451c2c81c07c9b4c074853876bdd",4,26,5,25,1,1
"e7db12106574db5a5f31207c850c0ce5",3,27,1,29,0;611953612845674,1
"e7e82a83e8d2fa64adddb5667679957e",3,27,5,25,0;706469199425287,1
"e7f1cede49a1a939f0e5cc903af98a1b",16,14,13,17,0;605807173273187,1
"e7f2483d59390ff4c15c3618905bc63b",21,9,21,9,1,1
"e7fdd95a6d0de94ef00757b3e0291d05",8,22,12,18,0;411756597048106,1
"e800c9370973d349fa902430c5572822",1,29,2,28,1,1
"e80561dfec9ae4723ce943f1a6d3409f",7,23,6,24,1,1
"e80b2c841dbf1c2e0a921f55e08fcdc1",8,22,7,23,1,1
"e8173313bced88ba28254f9187b13956",0,30,2,28,0;491525423728814,1
"e81c66d6046d0076a0960dc29cc28eb3",7,23,10,20,0;567489732503049,1
"e838f19055bb9bc2c962924d0e2137f1",14,16,15,15,1,1
"e84b828b9d7275832b0f4de783913b44",26,4,22,8,0;333411738115205,1
"e84f4d1e87129484d1328b8d4723cdb5",9,21,6,24,0;552003431365051,1
"e85ffd2d6b9fbc2f0091fa28d1fcbb9c",29,1,29,1,1,1
"e878206e1c3ff0bec660e2b29466c956",10,20,8,22,0;778715677094583,1
"e882e1db3ab78f3627dfd152145c0881",2,28,2,28,1,1
"e88b9e56ce57573a9c6f59de7c6191fb",5,25,7,23,0;748049793024105,1
"e896c8a9734e139ea50f9f2f1f9e7729",14,16,10,20,0;429569193194763,1
"e89ca7bcda55695257bfe3e2b3beef53",14,16,16,14,0;796545637818419,1
"e89e23f1081810105b4724891bb5464a",0,30,1,29,1,1
"e8b00e66dd1b95e40144e38e34c7ae9f",30,0,30,0,1,1
"e8c056b04da8c7a1620dbfc8b9a4c626",24,6,19,11,0;251569189287884,1
"e8cb208e7a99055008a82d4ef1f5ce3d",2,28,0,30,0;491525423728814,1
"e8d1e9a5cfd9c4fa4c9fc81f5cc1c2ff",4,26,6,24,0;730642324178498,1
"e8e70a6eec4ae50ae4a1d6e7ebd8c1a2",12,18,10,20,0;789170351739782,1
"e8edbff8dcf149b0ebb2da8510b47738",4,26,4,26,1,1
"e90409cfb924be6550b8d1d50e87022c",4,26,5,25,1,1
"e90cb6a69db84865fdef7e3031c644a4",4,26,2,28,0;670748519990268,1
"e9111082594cc8e74245d81a81f73c0f",22,8,21,9,1,1
"e915ff8f373b77ef2cd39c9357791a5d",8,22,4,26,0;333411738115205,1
"e91703aa16f2b37c02f684b570797f4a",10,20,12,18,0;789170351739782,1
"e9281d871a9888fec24fd4e7cf8946d6",8,22,7,23,1,1
"e92efff225df41d5290aa6ade5420429",3,27,2,28,1,1
"e93bf0e3f047d38b276688d1358a3a32",10,20,7,23,0;567489732503049,1
"e93e69a4b3221fad1df568b0633e21e9",14,16,15,15,1,1
"e93ee567cf99e2761f46a430605fa1fc",1,29,1,29,1,1
"e948eeb08995615246aef92a7736c3e1",7,23,3,27,0;298979382156861,1
"e954e7a4d18add18d516adc796088b01",5,25,5,25,1,1
"e956195aac8a6daa754a9dac7af5fb05",11,19,7,23,0;398508976829821,1
"e9642769a98c0cf8cb07e76658a45258",13,17,11,19,0;792494242590731,1
"e977c7754c378326e330fc15869849d0",6,24,2,28,0;25421433631758,1
"e9787e49b797565d3104971d700f9507",19,11,15,15,0;434815558704739,1
"e98e55459322d0875bc21cbaa5aee53a",10,20,9,21,1,1
"e9ac2cdf531367ab658b9646725224a7",30,0,30,0,1,1
"e9c0ace77e31edbcd726e2bd1eb49d2c",4,26,7,23,0;506177594327247,1
"e9e5e46290c9c8d5156b425907e4be2e",2,28,5,25,0;42380990998297,1
"e9efa442bf806d68f17e625fe310dc42",26,4,28,2,0;670748519990268,1
"e9f904777fb7f8bac9758d9ab4d0d50e",3,27,5,25,0;706469199425287,1
"ea066628d2c7c8e76ad74b357d320462",1,29,0,30,1,1
"ea16457bbcd422f451050122dc072241",22,8,21,9,1,1
"ea17706e0995c1f8c41d3d86d04fbb52",5,25,7,23,0;748049793024105,1
"ea23978393845759f4542ab0173ad842",15,15,14,16,1,1
"ea29054894b91c51eaa8a86296bcce66",16,14,7,23,0;0325942029399336,1
"ea2f7193ba4b7b9e05dcf5bcd4e6373b",8,22,12,18,0;411756597048106,1
"ea3975a4b45d0eb0e128ec5d28b67592",11,19,7,23,0;398508976829821,1
"ea4c786924bb8d2f49cc7c8f9bbbea2e",3,27,3,27,1,1
"ea5c5b1a1cd50e03f286ff0448bc42ae",3,27,2,28,1,1
"ea6e7b460d0f24143cfca882f3eb347e",11,19,7,23,0;398508976829821,1
"ea71db3a389ab3d54af90a79b03c7d76",7,23,12,18,0;266835660720814,1
"ea7d2012c94372131887574c46e3c856",0,30,2,28,0;491525423728814,1
"ea841abec5433d3404cc5bed2cbced18",2,28,0,30,0;491525423728814,1
"ea8fea25da21f7da447075bf3c7c6107",27,3,26,4,1,1
"ea9696cfc4b909e2bcf834cce4157837",4,26,2,28,0;670748519990268,1
"ea9d4f93bd15b8e34462635e05f267d2",15,15,7,23,0;0596015801738957,1
"eaa88997b83291e024e5a9fb01d8c2fb",2,28,1,29,1,1
"eaa99375e2aada6db0a1e4c77f8a2dfd",1,29,1,29,1,1
"eabf0bdde67ffe40bfbf1a065df88354",6,24,5,25,1,1
"eac1025420c1bf4e4d9ac505c52187af",9,21,12,18,0;588882185892575,1
"eac7791b5291932c1119840ad60f08db",4,26,3,27,1,1
"eacf813d3fe2547ca564a6b0298bc4b1",19,11,20,10,1,1
"eadd3b510ccc0c5a6443d08687a0bf7e",13,17,11,19,0;792494242590731,1
"eaebf631c3d293d3d069699ab5dc01d6",1,29,4,26,0;353256021409456,1
"eafe87a6cfbd817e59d9ba89d1b9fa74",20,10,13,17,0;118764899192019,1
"eb04fdec71edaea0cf5d47f6929a1ca8",5,25,4,26,1,1
"eb17ca1ecb8b88b22c3cb17c9bdaaea8",17,13,12,18,0;301467123226751,1
"eb26d1941a8713464ec62706e77787c7",5,25,4,26,1,1
"eb381a245d4c239e909b443ecbc6b918",21,9,17,13,0;421975381019902,1
"eb476ec99cc6a1e67283d5ea60812d27",8,22,12,18,0;411756597048106,1
"eb488c44fc6d96790df0dd287aefaae5",9,21,5,25,0;360360454782322,1
"eb4ae99ae0311535163bba970294ddcd",16,14,9,21,0;115370192097328,1
"eb563a358752ae2857535f2bdf5876fa",1,29,2,28,1,1
"eb5f2c4a5d30c559898f132166908069",26,4,20,10,0;125278403507509,1
"eb62ad5814da1aef68a2b96a65ba9002",16,14,15,15,1,1
"eb683aa9eb93d4583124c889b37cee97",4,26,0,30,0;112399643175736,1
"eb70e897efe93f514540be40b256029f",1,29,1,29,1,1
"eb738becc5172e513b062dafc7b02e8e",7,23,2,28,0;145499224993612,1
"eb742f43f1655d689458a16f7b7a4b5c",3,27,1,29,0;611953612845674,1
"eb79aad62492c69c5665abae51cbc106",1,29,2,28,1,1
"eb84120b5dedd6c99d5553276c9ad79d",3,27,0,30,0;23728813559322,1
"eb88466e3eaf1987dea74d3fedd43b1f",17,13,20,10,0;595909840834582,1
"eb9fbb77997c441505926bd7a4b090c1",20,10,24,6,0;38165411884707,1
"ebc8f9a7e176c9c26985e0fee20363ac",3,27,2,28,1,1
"ebdb1494895701089f834d6cd8fd6aca",19,11,24,6,0;251569189287884,1
"ebebad39ef448809a1d9ce7d8e2b5b09",4,26,5,25,1,1
"ebed27723ceca0b651b449f8bcec11be",20,10,18,12,0;789170351739782,1
"ebf24634f558a1ea416fd46c07eb8aa9",6,24,4,26,0;730642324178498,1
"ec1868ba401e82509bdcbe531d0a1449",18,12,18,12,1,1
"ec25b5a6ba907a4447e44dce517000e1",23,7,25,5,0;748049793024105,1
"ec25e652b742d9a9d48ce3bad1b1efb1",1,29,1,29,1,1
"ec3113c664b30aeeafa80b0de7680185",14,16,8,22,0;179868806918883,1
"ec35290c10bac8d142ed0e5b712e437c",9,21,7,23,0;771023976031026,1
"ec42afc00c4f104f8c9579c1dd70c358",3,27,1,29,0;611953612845674,1
"ec432f5d0e2d949bbb06d4be94fa2831",7,23,6,24,1,1
"ec4d827e745bc93fda0b01e9aa9fbdd3",5,25,3,27,0;706469199425287,1
"ec56da017dc4ac9f408621e6ca2489e4",6,24,12,18,0;158062051761198,1
"ec6380ba70873ee90c823477381aaafb",3,27,0,30,0;23728813559322,1
"ec68b16eb8297cdaca04880857358c5f",7,23,7,23,1,1
"ec701a713fa17acd025fc0959373cb3f",27,3,29,1,0;611953612845674,1
"ec7cdfc72d257a4263227b739f85ef61",10,20,12,18,0;789170351739782,1
"ec828a8fd4f09516238badd5c07762db",1,29,1,29,1,1
"ec9102208daddb9e6e9bab695a524334",23,7,21,9,0;771023976031026,1
"ec9be0d2a95ab4f9fe3fa05e8699bf95",3,27,1,29,0;611953612845674,1
"ecac0cbdc8dd2f8f9307f8cfb57992d9",0,30,1,29,1,1
"ecaee971860960506904ead9fc67513c",11,19,17,13,0;195356224551557,1
"ecb857ec68dff60319c94a58f0499037",2,28,0,30,0;491525423728814,1
"eccf0b2ee0c3c447275c741d0019ea51",30,0,30,0,1,1
"ece14b463c04933f31a042208efe8f1f",4,26,2,28,0;670748519990268,1
"ece1da4aa642f11f00d41eeaf2e01570",8,22,5,25,0;532092472759053,1
"eceecd9be4c4fc7ddfe70df5ac948b8c",16,14,18,12,0;794774525639185,1
"ecf6b38d11fcea048b13d87e29971cd6",3,27,2,28,1,1
"ed0910ebd7dd27be9160e9c46e18716b",4,26,8,22,0;333411738115205,1
"ed1b2654f3ecb1bba82a236889ef04e5",6,24,15,15,0;0291782500882072,1
"ed1c6061f431529b10813452ef254688",18,12,15,15,0;604208013732714,1
"ed2ea0ebe5d6ef3b00c66f88a0be8828",6,24,1,29,0;102789716973482,1
"ed3a5fe69ac39c2857a7d294bd8ccc7e",12,18,6,24,0;158062051761198,1
"ed3c25ea1f11ef6b62b2d7975cf6399d",1,29,0,30,1,1
"ed45830979e45badfaa2d7471217b3c0",2,28,1,29,1,1
"ed4771f28f87a776b7fc4708a20b25aa",12,18,14,16,0;794774525639185,1
"ed5a97863098838fd4f1bb0a5d41f964",3,27,3,27,1,1
"ed6601c126684810a4cf99d3cfc4fbe1",8,22,6,24,0;761068496728027,1
"ed663b29836534ab7f9ceb55e4a2242a",1,29,3,27,0;611953612845674,1
"ed78a764f9c6f3528fb911f4c6cad5b0",3,27,2,28,1,1
"ed7f30caa005df389cd7a95a258279d5",1,29,0,30,1,1
"ed815f81b741d631b7fd732cfc5339ba",8,22,1,29,0;0256907349631164,1
"eda4b25808dc22fc87311c7b71cf7213",8,22,5,25,0;532092472759053,1
"edac8353a1ffeb0ef9f2b7152dd26e14",3,27,3,27,1,1
"edacec819e4f2d39340d07b8c56277fa",20,10,21,9,1,1
"edaeaff4a1a62a81b268da49ccb4a3be",5,25,5,25,1,1
"edb14d7aadc8646848f73b9be8d9923c",1,29,0,30,1,1
"edb24fd6a1ae568a4a1f393bca2f777a",16,14,20,10,0;429569193194763,1
"edb51ffda96c91071d56bfc98809695b",6,24,3,27,0;471644558965516,1
"edb83957162827bf7068e1ab3cd67255",1,29,2,28,1,1
"edc2a2e0a1a3cba2bd04fb9490c1c452",22,8,25,5,0;532092472759053,1
"edd39e8bd5f783a1ca0f1533899cdcdd",8,22,8,22,1,1
"edd89a150893713c2612805798905559",8,22,10,20,0;778715677094583,1
"eddb922fa9494a883b2e52bbfbed66f2",11,19,9,21,0;784652573562777,1
"ede98392baddb2ba8cbf6b6b2c14a28d",21,9,22,8,1,1
"edf8c12b927287c53b7e4e40336de99f",29,1,29,1,1,1
"ee025e69d4a05a4119c1c7bdb2cd1fb3",19,11,22,8,0;579559786479708,1
"ee0525e832caac6fcf397f3da3484d8b",13,17,11,19,0;792494242590731,1
"ee0e7b5985b43cf83f339464f97bc65a",3,27,3,27,1,1
"ee106feaf69b8fb5221d0770936c3663",10,20,12,18,0;789170351739782,1
"ee2215cf595d1210bf8a53f424fe5503",13,17,7,23,0;170221703169285,1
"ee27c48fd78065c5457334f9926204d1",14,16,11,19,0;600950466520637,1
"ee33e2f94049ecbe29b6d6b0afe85029",2,28,2,28,1,1
"ee3a390902813a0ff4f59d3d30f799d7",18,12,15,15,0;604208013732714,1
"ee3bd064d86f34e9a468c931efbab0dc",10,20,8,22,0;778715677094583,1
"ee614c8f48f7bc1542d6ba9a64fabae0",28,2,29,1,1,1
"ee64a599c00b057f67feb4af4f7aa1f7",16,14,15,15,1,1
"ee72dd7f48fef965dd11c5285a5f1fab",28,2,27,3,1,1
"ee79dce064f56678953ed9ef08979220",7,23,8,22,1,1
"ee950e116ebdb173138b7b51f19262f0",23,7,21,9,0;771023976031026,1
"eeca39c648df3827f8ad4d6cef3cb2e1",4,26,2,28,0;670748519990268,1
"eeca547b20b7c291bda1ec046cf343d7",2,28,2,28,1,1
"eecae9d67648963cda48064adc0cffae",10,20,8,22,0;778715677094583,1
"eed40e769a196b0bb97e9dd89f60fd53",3,27,5,25,0;706469199425287,1
"eed4875bd752e0f6e5c2ee40061d4035",18,12,15,15,0;604208013732714,1
"eed490c48d74f24da672289fb3b38491",4,26,3,27,1,1
"eed91eb62711acbdbcddbc0fe0f7ffb3",14,16,18,12,0;43789542152343,1
"eee0ad2e04a5d7baafb09bbd1cd28414",6,24,2,28,0;25421433631758,1
"eee11c3c317cb25f2d6486b9425e433e",14,16,12,18,0;794774525639185,1
"eee3c49ffd6c2dfa54d964dd8af3c7ab",20,10,20,10,1,1
"eee61e48c36178aeb4908186be39f51f",17,13,15,15,0;79610715858958,1
"eee8f68cb88e26a447314ebd0ebec840",1,29,3,27,0;611953612845674,1
"eeec2b7e67d23b8eafe12f0928a13d9b",3,27,2,28,1,1
"eeef6c021ae3f4c83e3b5698502109ad",13,17,9,21,0;421975381019902,1
"eef60c88a2f7e490df9569c15febd9c8",4,26,8,22,0;333411738115205,1
"eefd62544e4e1de04197db3b1b1bb168",21,9,18,12,0;588882185892575,1
"ef0059416ddffa0c63ca6dbcf95904a1",8,22,4,26,0;333411738115205,1
"ef1f35fe1d4885187c7cbd1dca4c7792",5,25,8,22,0;532092472759053,1
"ef21be3d124e6bc64a8c4ebe2d357ee5",14,16,15,15,1,1
"ef2f20b6a0820f0292a08759f5b79ba1",3,27,1,29,0;611953612845674,1
"ef33ba7563f9e8569a23b17bd09c8031",1,29,1,29,1,1
"ef5180abe0c0c94a35eb9503a0f4c9e3",2,28,3,27,1,1
"ef5f475eba57b7b4b2a06650b5859d04",26,4,25,5,1,1
"ef7abb6bca0a86452a566904a40e4a34",3,27,1,29,0;611953612845674,1
"ef7e355a7761decda31bc0581aedd8c8",13,17,5,25,0;0470223259482567,1
"ef80a6dc2ffe7fcc0746a85ebb708696",2,28,1,29,1,1
"ef93958230ebc3c015d6ccff5b64e559",5,25,4,26,1,1
"ef94e3f02c1500ce81d5359733b2b762",2,28,2,28,1,1
"ef95941ec445f384c2e412700e1b43c2",4,26,5,25,1,1
"efb38024b5809c80f6a448338c25b324",21,9,20,10,1,1
